University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
The University of Tennessee Martin,https://www.utm.edu/departments/shcs,3,"['https://www.utm.edu/departments/shcs/studenthealth.php', 'https://www.utm.edu/departments/shcs/cdc/pid.php']",1641,42.62,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.66,0.207,"[-1, -1, 'Thu, 03 Jan 2019 16:05:59 GMT']",1,"['https://www.utm.edu/departments/shcs', 'https://www.utm.edu/departments/shcs/studenthealth.php']",1
Tennessee State University,http://www.tnstate.edu/campus_life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Tennessee Technological University,https://www.tntech.edu/healthservices,2,['https://www.tntech.edu/healthservices/faqs.php'],832,84.37,3.34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.746,0.004,"[-1, 'Wed, 25 Mar 2020 20:08:10 GMT']",1,"['https://www.tntech.edu/healthservices', 'https://www.tntech.edu/healthservices/faqs.php']",1
Angelo State University,https://www.angelo.edu/services/health_clinic_counseling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas A & M University Corpus Christi,https://healthcenter.tamucc.edu,1,['https://healthcenter.tamucc.edu/Health%20Center%20Services/womens-services.html'],302,46,10.54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.596,0.292,"['Mon, 13 Jul 2020 07:15:18 GMT']",1,"['https://healthcenter.tamucc.edu', 'https://healthcenter.tamucc.edu/sun-safety.mov']",1
Texas A&M University Texarkana,https://tamut.edu/Campus-Life/Student-Health-Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas A & M University Commerce,https://www.tamuc.edu/campusLife/campusServices/studentHealthServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Houston Clear Lake,https://www.uhcl.edu/student-affairs/health-wellness/health-services,2,"['https://www.uhcl.edu/student-affairs/health-wellness/health-services/', 'https://www.uhcl.edu/student-affairs/health-wellness/health-services/services']",2070,68.71,6.24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.737,0.087,"[-1, -1]",0,['https://www.uhcl.edu/student-affairs/health-wellness/health-services'],1
University of Houston Downtown,https://www.uhd.edu/student-life/health/Pages,3,"['https://www.uhd.edu/student-life/health/Pages/health-students.aspx', 'https://www.uhd.edu/student-life/health/Pages/default.aspx', 'https://www.uhd.edu/student-life/health/Pages/resources.aspx']",2960,71.51,10.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.596,-0.205,"[-1, -1, -1]",-1,[],1
University of Houston Victoria,https://www.uhv.edu/counseling/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Houston,https://www.uh.edu/healthcenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Lamar University,https://www.lamar.edu/students/student-engagement/student-health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas A & M International University,https://www.tamiu.edu/health,1,['https://www.tamiu.edu/health/services.shtml'],522,51.26,9.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.642,0.163,[-1],1,"['https://www.tamiu.edu/health', 'https://www.tamiu.edu/health/services.shtml']",1
Midwestern State University,https://msutexas.edu/healthcenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of North Texas,https://studentaffairs.unt.edu/student-health-and-wellness-center,3,"['https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/resources/health-and-wellness-faq', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/health-education-programming']",5776,72.81,7.14,54,32,8,0,0,0,2,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.57,0.136,"['Thu, 16 Jul 2020 06:21:37 GMT', 'Thu, 16 Jul 2020 05:26:12 GMT', 'Thu, 16 Jul 2020 05:26:12 GMT']",1,"['https://studentaffairs.unt.edu/student-health-and-wellness-center', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health']",1
The University of Texas Rio Grande Valley,https://www.utrgv.edu/health-services,2,"['https://www.utrgv.edu/health-services/womens-wellness/index.htm', 'https://www.utrgv.edu/health-services/womens-wellness/womens-wellness-faqs/index.htm']",1223,42.18,11.73,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.544,0.28,"['Thu, 12 Sep 2019 14:48:31 GMT', 'Thu, 12 Sep 2019 14:48:32 GMT']",1,"['https://www.utrgv.edu/health-services', 'https://www.utrgv.edu/health-services/womens-wellness/index.htm']",1
Prairie View A & M University,https://www.pvamu.edu/healthservices,1,['https://www.pvamu.edu/healthservices/student-counseling-services/relationship-sexual-violence-program/sexual-assault-section/facts-about-sa/'],1324,68.06,8.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.428,0.254,[-1],3,"['https://www.pvamu.edu/healthservices', 'https://www.pvamu.edu/healthservices/author/dehenderson/', 'https://www.pvamu.edu/healthservices/2019/05/06/panthers-promoting-healthy-decisions/', 'mailto:?subject=Panthers%20Promoting%20Healthy%20Decisions&body=https://www.pvamu.edu/healthservices/2019/05/06/panthers-promoting-healthy-decisions/']",1
Sam Houston State University,https://www.shsu.edu/dept/student-health-center,3,"['https://www.shsu.edu/dept/student-health-center/appointment-types', 'https://www.shsu.edu/dept/student-health-center/health-promotion/education']",3186,80.96,3.71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.768,0.072,"[-1, -1, -1]",1,"['https://www.shsu.edu/dept/student-health-center', 'https://www.shsu.edu/dept/student-health-center/appointment-types']",1
Stephen F Austin State University,http://www.sfasu.edu/life-at-sfa/health-safety/health-clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas State University,https://www.healthcenter.txstate.edu,7,"['https://www.healthcenter.txstate.edu/SERVICES.html', 'https://www.healthcenter.txstate.edu/ABOUT/providers.html', 'https://www.healthcenter.txstate.edu/Round-Rock-Student-Health-Center.html', 'https://www.healthcenter.txstate.edu/CHARGES-INSURANCE/Health-Insurance-Options-for-Students.html', 'https://www.healthcenter.txstate.edu/HPS/request-presentation.html', 'https://www.healthcenter.txstate.edu/covid-19.html', 'https://www.healthcenter.txstate.edu/AFTER-HOURS/sexual-assault-resources.html']",13142,73.3,5.7,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.625,0.114,"['Wed, 01 Jul 2020 21:27:33 GMT', 'Thu, 02 Jul 2020 05:04:13 GMT', 'Wed, 01 Jul 2020 19:53:42 GMT', 'Thu, 09 Jul 2020 02:46:07 GMT', 'Fri, 03 Jul 2020 16:11:22 GMT', 'Fri, 10 Jul 2020 18:05:29 GMT', 'Mon, 06 Jul 2020 17:04:54 GMT']",1,"['https://www.healthcenter.txstate.edu', 'https://www.healthcenter.txstate.edu/ABOUT/providers.html']",1
Sul Ross State University,https://www.sulross.edu/page/343/student-health-services,1,['https://www.sulross.edu/page/343/student-health-services'],1032,61.34,8.66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.536,0.2,"['Thu, 16 Jul 2020 07:08:18 GMT']",0,['https://www.sulross.edu/page/343/student-health-services'],1
Tarleton State University,https://www.tarleton.edu/healthservices,5,"['http://www.tarleton.edu/healthservices/womens.html', 'http://www.tarleton.edu/healthservices/services/stephenville.html', 'http://www.tarleton.edu/healthservices/forms/stephenville.html']",1304,55.78,8.94,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.692,0.147,"[-1, -1, 'Mon, 13 Jul 2020 18:08:10 GMT', -1, 'Mon, 13 Jul 2020 18:08:09 GMT']",1,"['https://www.tarleton.edu/healthservices', 'https://www.tarleton.edu/healthservices/womens.html']",1
Texas A & M University Kingsville,http://www.tamuk.edu/shw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas A & M University College Station,https://shs.tamu.edu,7,"['https://shs.tamu.edu/services/', 'https://shs.tamu.edu/coronavirus/', 'https://shs.tamu.edu/presentation-request/', 'http://shs.tamu.edu/wp-content/uploads/2020/04/FAQ-COVID-19-Version14.pdf', 'https://shs.tamu.edu/summer-services/']",5841,51.77,10.13,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.095,0.548,0.181,"[-1, -1, -1, -1, -1, -1, -1]",1,"['https://shs.tamu.edu', 'https://shs.tamu.edu/summer-services/']",1
The University of Texas at Arlington,https://www.uta.edu/healthservices,2,['https://www.uta.edu/healthservices/fees%20and%20services/womens-health.php'],818,69.65,7.3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.599,0.193,"[-1, 'Thu, 24 Oct 2019 16:30:31 GMT']",2,"['https://www.uta.edu/healthservices', 'https://www.uta.edu/healthservices/fees%20and%20services/emergency.php', 'https://www.uta.edu/healthservices/fees%20and%20services/womens-health.php']",1
The University of Texas at Austin,https://healthyhorns.utexas.edu,17,"['https://healthyhorns.utexas.edu/iud.html', 'https://healthyhorns.utexas.edu/hs_contraception.html', 'https://healthyhorns.utexas.edu/hs_pills.html', 'https://healthyhorns.utexas.edu/hs_nexplanon.html', 'https://healthyhorns.utexas.edu/hs_minipills.html', 'https://www.healthyhorns.utexas.edu/HT/HT_diarrhea.html', 'https://healthyhorns.utexas.edu/hs_emergencycontraception.html', 'https://healthyhorns.utexas.edu/hs_depoprovera.html', 'https://healthyhorns.utexas.edu/hs_annualexam.html', 'https://www.healthyhorns.utexas.edu/HT/HT_pid.html', 'https://healthyhorns.utexas.edu/hs_barriers.html', 'https://healthyhorns.utexas.edu/hs_spermicidesupp.html', 'https://healthyhorns.utexas.edu/hs_patch.html', 'https://healthyhorns.utexas.edu/womenshealth.html', 'https://healthyhorns.utexas.edu/HT/HTC_D.html', 'https://healthyhorns.utexas.edu/hs_condoms.html', 'https://healthyhorns.utexas.edu/hs_ring.html']",17718,63.39,8.21,58,17,2,0,3,0,1,0,0,0,0,0,0,1,0,5,0,0,0,4,18,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0.104,0.539,0.13,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://healthyhorns.utexas.edu', 'https://healthyhorns.utexas.edu/womenshealth.html']",1
The University of Texas at Dallas,https://www.utdallas.edu/healthcenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
The University of Texas at El Paso,https://www.utep.edu/chs/shc,2,"['https://www.utep.edu/chs/shc/services/womens-health.html', 'https://www.utep.edu/chs/shc/services/general-services.html']",1022,65.19,7.63,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.546,0.169,"[-1, -1]",2,"['https://www.utep.edu/chs/shc', 'https://www.utep.edu/chs/shc/services/services.html', 'https://www.utep.edu/chs/shc/services/general-services.html']",1
The University of Texas at Tyler,https://www.uttyler.edu/clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
The University of Texas at San Antonio,https://www.utsa.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas Southern University,http://students.tsu.edu/departments/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas Tech University,https://www.depts.ttu.edu/studenthealth,3,"['https://www.depts.ttu.edu/studenthealth/womenshealth/', 'https://www.depts.ttu.edu/studenthealth/travelhealthquestionnaire/', 'https://www.depts.ttu.edu/studenthealth/nurseclinic/']",2798,61.45,7.67,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.591,0.178,"[-1, -1, -1]",1,"['https://www.depts.ttu.edu/studenthealth', 'https://www.depts.ttu.edu/studenthealth/travelhealthquestionnaire/']",1
Texas Woman's University,https://twu.edu/student-health-services,2,"['https://twu.edu/student-health-services/health-services-provided/', 'https://twu.edu/student-health-services/student-health-insurance/twu-student-health-insurance-plan/']",1163,67.83,6.53,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.59,0.132,"[-1, -1]",1,"['https://twu.edu/student-health-services', 'https://twu.edu/student-health-services/health-services-provided/']",1
West Texas A & M University,https://www.wtamu.edu/student-support/medical-services,2,"['https://www.wtamu.edu/student-support/medical-services/patient-education-and-information.html', 'https://www.wtamu.edu/student-support/medical-services/index.html']",3313,72.42,6.78,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.663,0.076,"['Tue, 07 Jul 2020 02:44:41 GMT', 'Tue, 07 Jul 2020 02:44:41 GMT']",1,"['https://www.wtamu.edu/student-support/medical-services', 'https://www.wtamu.edu/student-support/medical-services/index.html']",1
Dixie State University,https://wellness.dixie.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Utah State University,https://health.usu.edu,1,['https://health.usu.edu/health_center/womens-health-and-appointment-preparation'],735,40.4,12.37,9,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.052,0.517,0.261,[-1],1,"['https://health.usu.edu', 'https://health.usu.edu/health_center/womens-health-and-appointment-preparation.php']",1
Utah Valley University,https://www.uvu.edu/studenthealth,1,['https://www.uvu.edu/studenthealth/medical/'],2675,89.97,2.93,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.601,0.127,[-1],1,"['https://www.uvu.edu/studenthealth', 'https://www.uvu.edu/studenthealth/medical/']",1
University of Utah,https://studenthealth.utah.edu,2,"['https://studenthealth.utah.edu/services/womens-health.php', 'https://studenthealth.utah.edu/services/fees.php']",814,82.95,3.91,9,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.096,0.463,0.234,"[-1, -1]",1,"['https://studenthealth.utah.edu', 'https://studenthealth.utah.edu/services/womens-health.php']",1
Weber State University,https://www.weber.edu/healthcenter,1,['https://www.weber.edu/healthcenter/pharmacy.html'],634,61.63,8.47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.521,0.111,[-1],1,"['https://www.weber.edu/healthcenter', 'https://www.weber.edu/healthcenter/pharmacy.html']",1
Castleton University,https://www.castleton.edu/campus-life/student-resources/health-wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Lyndon State College,https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling,1,['https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling'],1400,69.77,8.32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.455,0.159,"['Thu, 16 Jul 2020 07:09:07 GMT']",0,['https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling'],1
Vermont Technical College,https://www.vtc.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Vermont,https://www.uvm.edu/health/SHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
College of William and Mary,https://www.wm.edu/offices/wellness/healthcenter,5,"['https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/birthcontrol/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/pregnancytestingandcounseling/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/documents/SHC%20Charges.pdf']",1571,73.36,7.1,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.07,0.641,0.095,"[-1, -1, -1, 'Thu, 16 Jul 2020 02:02:13 GMT', 'Thu, 16 Jul 2020 02:02:13 GMT']",2,"['https://www.wm.edu/offices/wellness/healthcenter', 'https://www.wm.edu/offices/wellness/healthcenter/services/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php']",1
Christopher Newport University,https://cnu.edu/life/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
George Mason University,https://shs.gmu.edu,14,"['https://shs.gmu.edu/healthed/birthcontrol/', 'https://shs.gmu.edu/services/womenshealth/', 'https://shs.gmu.edu/healthed/sexualhealth/', 'https://shs.gmu.edu/fees/', 'https://shs.gmu.edu/healthed/pharmacies/', 'https://shs.gmu.edu/services/', 'https://shs.gmu.edu/about/faq/', 'https://shs.gmu.edu/insurance/valueaddedbenefits/', 'https://shs.gmu.edu/insurance/faq/', 'https://shs.gmu.edu/healthed/students/', 'https://shs.gmu.edu/locations/urgentcare/', 'https://shs.gmu.edu/', 'https://shs.gmu.edu/healthed/hpv/', 'https://shs.gmu.edu/healthed/']",13999,41.54,11.91,48,24,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.095,0.543,0.214,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,['https://shs.gmu.edu'],1
James Madison University,https://www.jmu.edu/healthcenter,7,"['https://www.jmu.edu/healthcenter/medicalservices/womens-health-medical-services.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/faq.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/services_accordion_index.shtml', 'https://www.jmu.edu/healthcenter/survivor-advocacy/get-help.shtml', 'http://www.jmu.edu/healthcenter//alcohol-other-drugs1/index.shtml', 'https://www.jmu.edu/healthcenter/PreventionandEducation/health-education.shtml']",4999,75.59,6.04,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.062,0.724,0.095,"[-1, -1, -1, -1, -1, -1, -1]",2,"['https://www.jmu.edu/healthcenter', 'https://www.jmu.edu/healthcenter/medicalservices/index.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/services_accordion_index.shtml']",1
Longwood University,http://www.longwood.edu/health,1,['http://www.longwood.edu/health/health-topics/family-planning/'],453,56.54,7.73,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.108,0.651,0.141,[-1],2,"['http://www.longwood.edu/health', 'http://www.longwood.edu/health/health-topics/', 'http://www.longwood.edu/health/health-topics/family-planning/']",1
University of Mary Washington,https://students.umw.edu/healthcenter,14,"['https://students.umw.edu/healthcenter/clinics/womens-clinic/who-shouldnt-take-the-pill/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/refills/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/glossary-of-terms/', 'https://students.umw.edu/healthcenter/health-info/pharmacies/', 'https://students.umw.edu/healthcenter/faqs/', 'https://students.umw.edu/healthcenter/files/2011/08/Probiotics.pdf', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/emergency-contraception/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/first-gynecologic-exam/', 'https://students.umw.edu/healthcenter/health-info/chronic-conditions/', 'https://students.umw.edu/healthcenter/health-info/add-policy/', 'https://students.umw.edu/healthcenter/info/rights-and-responsibilities/']",5957,76.36,6.03,21,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.564,0.067,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://students.umw.edu/healthcenter', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/refills/']",1
Norfolk State University,"https://www.nsu.edu/Campus-Life/Our-Campus,-Our-Home/Health-and-Wellness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Old Dominion University,https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center,5,"['https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/services/emergency-contraception', 'https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/billing/insurance', 'https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/billing', 'https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center', 'https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/services']",4650,60.93,7.85,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.723,0.113,"[-1, -1, -1, -1, -1]",0,['https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center'],1
Radford University,https://www.radford.edu/content/student-health,4,"['https://www.radford.edu/content/student-health/home/appointments.html', 'https://www.radford.edu/content/student-health/home/services.html', 'https://www.radford.edu/content/student-health/home.html', 'https://www.radford.edu/content/student-health/home/resources.html']",7431,70.41,6.99,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.566,0.221,"['Wed, 01 Jul 2020 12:30:57 GMT', 'Wed, 01 Jul 2020 02:17:34 GMT', 'Tue, 30 Jun 2020 17:07:21 GMT', 'Wed, 01 Jul 2020 05:56:47 GMT']",1,"['https://www.radford.edu/content/student-health', 'https://www.radford.edu/content/student-health/home.html']",1
The University of Virginia's College at Wise,https://www.uvawise.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Virginia Polytechnic Institute and State University,https://healthcenter.vt.edu,3,"['https://healthcenter.vt.edu/ourservices/womens_clinic.html', 'https://healthcenter.vt.edu/common_health_concerns/publications.html', 'https://healthcenter.vt.edu/ourservices/pharmacy.html']",2137,75.32,5.29,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.038,0.611,-0.076,"['Thu, 25 Jun 2020 14:39:26 GMT', 'Thu, 25 Jun 2020 22:06:52 GMT', 'Thu, 25 Jun 2020 21:26:40 GMT']",1,"['https://healthcenter.vt.edu', 'https://healthcenter.vt.edu/common_health_concerns/publications.html']",1
Virginia Commonwealth University,https://health.students.vcu.edu/,14,"['https://health.students.vcu.edu/patient-resources/womens-health/', 'https://health.students.vcu.edu/patient-resources/sexual-health/', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/CONTRACEPTION-HORMONAL.pdf', 'https://health.students.vcu.edu/patient-resources/sexual-health/free-sexual-health-services/', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/CANDIDA.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/ENDOMETRIOSIS.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/GERD.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/URETHRITIS.pdf']",1808,72.37,7.01,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.565,0.198,"['Thu, 11 Jun 2020 15:04:39 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Thu, 11 Jun 2020 15:04:39 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Thu, 11 Jun 2020 15:04:39 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Thu, 02 Apr 2020 17:49:32 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Fri, 17 May 2019 16:11:47 GMT', 'Fri, 26 Jul 2019 18:23:34 GMT', 'Fri, 17 Apr 2020 19:38:35 GMT', 'Mon, 22 Jul 2019 13:09:33 GMT']",2,"['https://health.students.vcu.edu/', 'https://health.students.vcu.edu/patient-resources/', 'https://health.students.vcu.edu/patient-resources/sexual-health/']",1
