University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
The University of Montana,http://www.umt.edu/curry-health-center,10,"['https://www.umt.edu/curry-health-center/wellness/Condoms.php', 'https://www.umt.edu/curry-health-center/wellness/condoms-request-form/default.php', 'https://www.umt.edu/curry-health-center/wellness/Outreach-Peer_Education.php', 'https://www.umt.edu/curry-health-center/wellness/default.php', 'http://www.umt.edu/curry-health-center/wellness/Stress%20Busting%20Kits.php', 'https://www.umt.edu/curry-health-center/wellness/virtual-resources.php', 'https://www.umt.edu/curry-health-center/Docs-General/2018%20NCHA%20Sexual%20Health%20Summary.pdf', 'https://www.umt.edu/curry-health-center/wellness/Health%20Coaching.php', 'https://www.umt.edu/curry-health-center/wellness/Wellness-Staff.php?ID=4356', 'https://www.umt.edu/curry-health-center/wellness/Curry%20360.php']",3518,80.05,5.19,27,22,5,0.108,0.58,0.162,"[-1, -1, -1, -1, -1, -1, 'Thu, 16 May 2019 18:52:21 GMT', -1, -1, -1]",1,"['http://www.umt.edu/curry-health-center', 'http://www.umt.edu/curry-health-center/wellness/default.php']",1
The University of Montana Western,https://w.umwestern.edu/info/student-wellness,,,,,,,,,,,,,,,0
Chadron State College,https://www.csc.edu/healthserv,,,,,,,,,,,,,,,0
University of Nebraska at Kearney,https://www.unk.edu/offices/counseling_healthcare/health-care,,,,,,,,,,,,,,,0
University of Nebraska at Omaha,https://www.unomaha.edu/student-life/wellness/health-services,,,,,,,,,,,,,,,0
University of Nebraska Lincoln,https://health.unl.edu,8,"['https://health.unl.edu/gynecological-services', 'https://health.unl.edu/lgbt', 'https://health.unl.edu/iud', 'https://health.unl.edu/nexplanon', 'https://health.unl.edu/forms/Fillable%20Confidential%20Medical%20History%20Form%200519.pdf', 'http://health.unl.edu/forms/Confidential%20Medical%20History%20Form%2008-16%20version%202%20copy.pdf', 'https://health.unl.edu/resources/LGBTQAPlus-Resource-Guide.pdf', 'https://health.unl.edu/frequently-asked-questions']",13594,72.06,6.75,14,7,7,0.037,0.61,0.062,"['Thu, 16 Jul 2020 14:21:38 GMT', 'Thu, 16 Jul 2020 14:21:39 GMT', 'Thu, 16 Jul 2020 14:21:39 GMT', 'Thu, 16 Jul 2020 14:21:40 GMT', 'Wed, 04 Dec 2019 21:47:33 GMT', -1, 'Fri, 10 May 2019 20:38:49 GMT', 'Thu, 16 Jul 2020 10:57:20 GMT']",1,"['https://health.unl.edu', 'https://health.unl.edu/womens-health']",1
Peru State College,https://www.peru.edu/healthcenter,,,,,,,,,,,,,,,0
Wayne State College,https://www.wsc.edu/info/20026/campus_life/80/student_health_office/5,,,,,,,,,,,,,,,0
University of Nevada Las Vegas,https://www.unlv.edu/studentwellness/health-center,,,,,,,,,,,,,,,0
University of Nevada Reno,https://med.unr.edu/student-health-center,2,"['https://med.unr.edu/student-health-center/medical-services/reproductive-and-sexual-health', 'https://med.unr.edu/student-health-center/education-and-promotion-program/health-education']",5940,58.87,9.04,8,5,3,0.038,0.507,0.192,"[-1, -1]",1,"['https://med.unr.edu/student-health-center', 'https://med.unr.edu/student-health-center/education-and-promotion-program/health-education']",1
University of New Hampshire Main Campus,https://www.unh.edu/health,10,"['https://www.unh.edu/health/well/sexual-health/condoms', 'https://www.unh.edu/health/well/sex', 'https://www.unh.edu/health/wad', 'https://www.unh.edu/health/sites/default/files/media/PDF/SelfCareGuide/BacterialVaginosis.pdf', 'https://www.unh.edu/health/well/educational-programs', 'https://www.unh.edu/health/sites/default/files/media/20160802%20ZIKA%20VIRUS_webfinal_0.pdf', 'https://www.unh.edu/health/sites/default/files/media/PDF/WellnessCalendars/wellness-calendar-october-2019.pdf', 'https://www.unh.edu/health/services/emergency-contraception-available-unh-health-services', 'https://www.unh.edu/health/events', 'https://www.unh.edu/health/gyt']",10123,71.92,6.69,114,72,42,0.181,0.487,0.176,"['Thu, 16 Jul 2020 14:17:15 GMT', 'Thu, 16 Jul 2020 14:21:47 GMT', 'Thu, 16 Jul 2020 14:22:03 GMT', 'Tue, 08 Jan 2013 20:06:55 GMT', 'Thu, 16 Jul 2020 14:12:15 GMT', 'Wed, 03 Aug 2016 16:21:01 GMT', 'Wed, 02 Oct 2019 12:46:01 GMT', 'Thu, 16 Jul 2020 14:22:05 GMT', 'Thu, 16 Jul 2020 14:22:06 GMT', 'Thu, 16 Jul 2020 14:21:51 GMT']",1,"['https://www.unh.edu/health', 'https://www.unh.edu/health/well/educational-programs']",1
Keene State College,https://www.keene.edu/office/chw,1,['https://www.keene.edu/office/chw/services/'],388,78.87,4.86,2,1,1,0.028,0.628,0.123,[-1],1,"['https://www.keene.edu/office/chw', 'https://www.keene.edu/office/chw/services/']",1
University of New Hampshire at Manchester,https://www.unh.edu/health,10,"['https://www.unh.edu/health/well/sexual-health/condoms', 'https://www.unh.edu/health/well/sex', 'https://www.unh.edu/health/wad', 'https://www.unh.edu/health/sites/default/files/media/PDF/SelfCareGuide/BacterialVaginosis.pdf', 'https://www.unh.edu/health/well/educational-programs', 'https://www.unh.edu/health/sites/default/files/media/20160802%20ZIKA%20VIRUS_webfinal_0.pdf', 'https://www.unh.edu/health/sites/default/files/media/PDF/WellnessCalendars/wellness-calendar-october-2019.pdf', 'https://www.unh.edu/health/services/emergency-contraception-available-unh-health-services', 'https://www.unh.edu/health/events', 'https://www.unh.edu/health/gyt']",10123,71.92,6.69,114,72,42,0.181,0.487,0.176,"['Thu, 16 Jul 2020 14:17:15 GMT', 'Thu, 16 Jul 2020 14:21:47 GMT', 'Thu, 16 Jul 2020 14:22:03 GMT', 'Tue, 08 Jan 2013 20:06:55 GMT', 'Thu, 16 Jul 2020 14:12:15 GMT', 'Wed, 03 Aug 2016 16:21:01 GMT', 'Wed, 02 Oct 2019 12:46:01 GMT', 'Thu, 16 Jul 2020 14:22:05 GMT', 'Thu, 16 Jul 2020 14:22:06 GMT', 'Thu, 16 Jul 2020 14:21:51 GMT']",1,"['https://www.unh.edu/health', 'https://www.unh.edu/health/well/educational-programs']",1
Plymouth State University,https://campus.plymouth.edu/health,2,"['https://campus.plymouth.edu/health/self-care/yeast-infections/', 'https://campus.plymouth.edu/health/wp-content/uploads/sites/121/2010/04/std_quest.pdf']",947,83.82,4.25,2,1,1,0.025,0.437,0.11,"[-1, 'Mon, 31 Jul 2017 17:47:33 GMT']",1,"['https://campus.plymouth.edu/health', 'https://campus.plymouth.edu/health/self-care/yeast-infections/']",1
Rowan University,https://sites.rowan.edu/wellness/health,1,['https://sites.rowan.edu/wellness/health/appointments/sexual-reproductive-health.html'],713,67.88,7.92,5,3,2,0.046,0.583,0.179,"['Mon, 13 Jul 2020 12:04:32 GMT']",1,"['https://sites.rowan.edu/wellness/health', 'https://sites.rowan.edu/wellness/health/appointments/sexual-reproductive-health.html']",1
New Jersey City University,https://www.njcu.edu/student-life/campus-services-resources/health-wellness-center,,,,,,,,,,,,,,,0
Kean University,https://www.kean.edu/offices/student-health-services,,,,,,,,,,,,,,,0
Montclair State University,https://www.montclair.edu/university-health-center,1,['https://www.montclair.edu/university-health-center/frequently-asked-questions/'],3239,78.29,5.91,24,16,8,0.108,0.573,0.126,[-1],1,"['https://www.montclair.edu/university-health-center', 'https://www.montclair.edu/university-health-center/frequently-asked-questions/']",1
New Jersey Institute of Technology,https://www.njit.edu/healthservices,1,['https://www.njit.edu/healthservices/health-information-topics'],793,84.96,3.72,2,1,1,0.028,0.527,0.294,"['Thu, 16 Jul 2020 13:32:23 GMT']",2,"['https://www.njit.edu/healthservices', 'https://www.njit.edu/healthservices/contact-location-hours-operation', 'https://www.njit.edu/healthservices/health-information-topics']",1
Ramapo College of New Jersey,https://www.ramapo.edu/health,7,"['https://www.ramapo.edu/health/self-care/section-iii/sexual-health/', 'https://www.ramapo.edu/health/self-care/section-iii/birth/', 'https://www.ramapo.edu/health/self-care/section-i/stds-hiv/', 'https://www.ramapo.edu/health/womens-clinic/', 'https://www.ramapo.edu/health/files/2013/07/Emergency-Contraception-Web-Page-Info-011312.pdf', 'https://www.ramapo.edu/health/self-care/section-i/vaginal-problems/', 'https://www.ramapo.edu/health/self-care/section-ii/tests/']",11369,77.41,6.08,43,24,19,0.085,0.548,0.08,"[-1, -1, -1, -1, 'Thu, 18 Jul 2013 16:44:56 GMT', -1, -1]",1,"['https://www.ramapo.edu/health', 'https://www.ramapo.edu/health/womens-clinic/']",1
Rutgers University Camden,https://wellnesscenter.camden.rutgers.edu,1,['https://wellnesscenter.camden.rutgers.edu/costs'],606,92.12,2.57,2,1,1,0.039,0.524,-0.21,[-1],1,"['https://wellnesscenter.camden.rutgers.edu', 'https://wellnesscenter.camden.rutgers.edu/costs']",1
Rutgers University New Brunswick,http://health.rutgers.edu,10,"['http://health.rutgers.edu/education/medical-information/birth-control/', 'http://health.rutgers.edu/education/medical-information/medicine-cabinet/', 'http://health.rutgers.edu/education/medical-information/trichomoniasis/', 'http://health.rutgers.edu/education/medical-information/syphilis/', 'http://health.rutgers.edu/education/medical-information/chlamydia/', 'http://health.rutgers.edu/education/medical-information/hepatitis/', 'http://health.rutgers.edu/education/medical-information/gonorrhea/', 'http://health.rutgers.edu/education/medical-information/hiv-aids/', 'http://health.rutgers.edu/education/medical-information/hpv/', 'http://health.rutgers.edu/education/medical-information/herpes/']",7770,65.29,7.57,21,12,9,0.048,0.426,0.147,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",2,"['http://health.rutgers.edu', 'http://health.rutgers.edu/education/medical-information/', 'http://health.rutgers.edu/education/medical-information/syphilis/']",1
Rutgers University Newark,http://health.newark.rutgers.edu,5,"['http://health.newark.rutgers.edu/news/more-effective-contraception-than-pills-or-condoms', 'http://health.newark.rutgers.edu/news/prep-for-hiv-prevention', 'http://health.newark.rutgers.edu/our-services/medical-care/lgbt-health/lesbian-and-bisexual-women', 'http://health.newark.rutgers.edu/news', 'http://health.newark.rutgers.edu/frequently-asked-questions']",4539,67.75,7.55,11,6,5,0.043,0.572,0.247,"[-1, -1, -1, -1, -1]",1,"['http://health.newark.rutgers.edu', 'http://health.newark.rutgers.edu/news']",1
Stockton University,https://stockton.edu/wellness-center/health-services,1,['https://stockton.edu/wellness-center/health-services/sharp.html'],326,76.65,4.76,2,1,1,0.024,0.656,0.205,[-1],1,"['https://stockton.edu/wellness-center/health-services', 'https://stockton.edu/wellness-center/health-services/sharp.html']",1
The College of New Jersey,https://health.tcnj.edu,,,,,,,,,,,,,,,0
William Paterson University of New Jersey,https://www.wpunj.edu/health-wellness,2,"['https://www.wpunj.edu/health-wellness/resources/', 'https://www.wpunj.edu/health-wellness/Sexual%20Health%20Annual%20Form%20-%20All%20Gender%202016.pdf?language_id=1']",12069,58.21,8.48,2,1,1,0.024,0.482,0.192,"[-1, 'Thu, 10 Oct 2019 19:51:00 +0000']",1,"['https://www.wpunj.edu/health-wellness', 'https://www.wpunj.edu/health-wellness/resources']",1
Eastern New Mexico University Main Campus,https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services,,,,,,,,,,,,,,,0
New Mexico Highlands University,https://www.nmhu.edu/student-health-center,,,,,,,,,,,,,,,0
New Mexico Institute of Mining and Technology,https://www.nmt.edu/studenthealth,2,"['https://www.nmt.edu/studenthealth/', 'https://www.nmt.edu/studenthealth/faq.php']",1978,81.79,4.08,4,2,2,0.042,0.673,0.06,"[-1, -1]",0,['https://www.nmt.edu/studenthealth'],1
University of New Mexico Main Campus,http://shac.unm.edu,10,"['https://shac.unm.edu/wellness/health-promotion/condom-mint.html', 'https://shac.unm.edu/news/2019/05/condom-mint-celebration-2019.html', 'http://shac.unm.edu/documents/condom-mint-locations.pdf', 'https://shac.unm.edu/news/2019/index.html', 'https://shac.unm.edu/news/2019/05/index.html', 'https://shac.unm.edu/shac-a-z.html', 'https://shac.unm.edu/wellness/health-promotion/index.html', 'https://shac.unm.edu/resources/shac-forms/outreach-request-form.html', 'https://shac.unm.edu/wellness/sti-testing/sti-testing-tuesdays.html', 'https://shac.unm.edu/news/index.html']",5241,21.68,18.18,60,47,13,0.104,0.61,0.111,"['Thu, 09 Jul 2020 20:41:37 GMT', 'Thu, 16 Jul 2020 14:18:18 GMT', 'Thu, 09 Jul 2020 20:42:06 GMT', 'Thu, 16 Jul 2020 14:17:58 GMT', 'Thu, 16 Jul 2020 14:18:15 GMT', 'Thu, 09 Jul 2020 20:39:13 GMT', 'Thu, 09 Jul 2020 20:41:35 GMT', 'Thu, 09 Jul 2020 20:40:51 GMT', 'Thu, 09 Jul 2020 20:41:27 GMT', 'Thu, 16 Jul 2020 14:17:13 GMT']",1,"['http://shac.unm.edu', 'http://shac.unm.edu/shac-a-z.html']",1
New Mexico State University Main Campus,https://wellness.nmsu.edu,,,,,,,,,,,,,,,0
Northern New Mexico College,https://nnmc.edu/home/student-gateway/campus-life/student-health,1,['https://nnmc.edu/home/student-gateway/campus-life/student-health/'],3627,76.46,5.56,2,1,1,0.025,0.533,0.133,[-1],0,['https://nnmc.edu/home/student-gateway/campus-life/student-health'],1
Western New Mexico University,https://health.wnmu.edu/?lang=en#gsc.tab=0,,,,,,,,,,,,,,,0
CUNY Bernard M Baruch College,https://studentaffairs.baruch.cuny.edu/health,2,"['https://studentaffairs.baruch.cuny.edu/health/topics/std/', 'https://studentaffairs.baruch.cuny.edu/health/topics/hiv/']",5650,83.36,5.15,100,77,23,0.124,0.525,0.178,"[-1, -1]",2,"['https://studentaffairs.baruch.cuny.edu/health', 'https://studentaffairs.baruch.cuny.edu/health/topics/', 'https://studentaffairs.baruch.cuny.edu/health/topics/hiv/']",1
CUNY Brooklyn College,http://www.brooklyn.cuny.edu/web/about/offices/studentaffairs/health-wellness/healthclinic.php?utm_source=Website&utm_medium=StudentAffairs&utm_campaign=HealthClinicRedirect,,,,,,,,,,,,,,,0
College of Staten Island CUNY,https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services,,,,,,,,,,,,,,,0
CUNY City College,https://www.ccny.cuny.edu/shs,,,,,,,,,,,,,,,0
CUNY Graduate School and University Center,https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services,2,"['https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Health-Information-and-Education-Resources', 'https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Health-and-Wellness-Topics']",7803,89.17,4.41,44,30,14,0.215,0.649,0.052,"[-1, -1]",1,"['https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services', 'https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Health-Information-and-Education-Resources']",1
CUNY Hunter College,http://www.hunter.cuny.edu/cws/healthservices/welcome-to-health-services,,,,,,,,,,,,,,,0
CUNY John Jay College of Criminal Justice,https://www.jjay.cuny.edu/wellness-health-services,,,,,,,,,,,,,,,0
CUNY Lehman College,https://www.lehman.edu/student-health-center,2,"['https://www.lehman.edu/student-health-center/women-health-services.php', 'https://www.lehman.edu/student-health-center/documents/services-available-jan-2018.pdf']",1027,88.59,3.37,14,7,7,0.139,0.607,0.009,[],1,"['https://www.lehman.edu/student-health-center', 'https://www.lehman.edu/student-health-center/women-health-services.php']",1
CUNY Medgar Evers College,https://www.cuny.edu/current-students/student-affairs/student-services/health-services/campus-health-services,,,,,,,,,,,,,,,0
CUNY New York City College of Technology,https://www.cuny.edu/current-students/student-affairs/student-services/health-services/campus-health-services,,,,,,,,,,,,,,,0
CUNY Queens College,https://www.qc.cuny.edu/StudentLife/services/health/Pages,,,,,,,,,,,,,,,0
CUNY York College,https://www.york.cuny.edu/student-development/health,,,,,,,,,,,,,,,0
Fashion Institute of Technology,http://www.fitnyc.edu/health-services,3,"['http://www.fitnyc.edu/health-services/services/hiv-testing.php', 'http://www.fitnyc.edu/health-services/services/index.php', 'http://www.fitnyc.edu/health-services/health-education.php']",2319,78.66,5.1,4,3,1,0.037,0.508,0.235,"[-1, -1, -1]",1,"['http://www.fitnyc.edu/health-services', 'http://www.fitnyc.edu/health-services/services/index.php']",1
SUNY College of Technology at Alfred,https://www.alfredstate.edu/student-life/health-and-wellness-services,,,,,,,,,,,,,,,0
SUNY College of Technology at Canton,https://www.canton.edu/health_center,,,,,,,,,,,,,,,0
SUNY College of Technology at Delhi,https://system.suny.edu/university-life/counseling,,,,,,,,,,,,,,,0
SUNY College of Agriculture and Technology at Cobleskill,https://www.cobleskill.edu/campus-life/wellness-center,3,"['https://www.cobleskill.edu/campus-life/wellness-center/pleasure-package-faq.aspx', 'https://www.cobleskill.edu/campus-life/wellness-center/can-chronicle/February%202019%20Issue%202.pdf', 'https://www.cobleskill.edu/campus-life/wellness-center/March%20-%20Issue%20one.pdf']",742,91.73,2.6,6,3,3,0.061,0.686,0.144,"[-1, 'Thu, 21 Mar 2019 19:10:30 GMT', 'Mon, 23 Sep 2019 15:25:03 GMT']",2,"['https://www.cobleskill.edu/campus-life/wellness-center', 'https://www.cobleskill.edu/campus-life/wellness-center/pleasure-package.aspx', 'https://www.cobleskill.edu/campus-life/wellness-center/pleasure-package-faq.aspx']",1
Farmingdale State College,https://www.farmingdale.edu/health-wellness-center,,,,,,,,,,,,,,,0
Morrisville State College,https://www.morrisville.edu/life-on-campus/health-center,,,,,,,,,,,,,,,0
SUNY at Albany,https://www.albany.edu/health_center,1,['https://www.albany.edu/health_center/hepatitis.shtml'],1715,73.82,7.24,9,5,4,0.05,0.518,0.214,[-1],2,"['https://www.albany.edu/health_center', 'https://www.albany.edu/health_center/communityresources.shtml', 'https://www.albany.edu/health_center/localdentists.doc']",1
Binghamton University,https://www.binghamton.edu/health,2,"['https://www.binghamton.edu/health/services/index.html', 'https://www.binghamton.edu/health/travel-planning.html']",1112,85.65,3.86,4,2,2,0.041,0.615,0.155,"[-1, -1]",1,"['https://www.binghamton.edu/health', 'mailto:?subject=Decker%20Student%20Health%20Services%20Center%20%7C%20Binghamton%20University&body=https://www.binghamton.edu/health/index.html']",1
University at Buffalo,https://www.buffalo.edu/studentlife/who-we-are/departments,2,"['https://www.buffalo.edu/studentlife/who-we-are/departments/health.html', 'https://www.buffalo.edu/studentlife/who-we-are/departments/health-promotion.html']",2330,5.25,25.66,4,2,2,0.026,0.625,0.289,"[-1, -1]",1,"['https://www.buffalo.edu/studentlife/who-we-are/departments', 'https://www.buffalo.edu/studentlife/who-we-are/departments/health-promotion.html']",1
Stony Brook University,https://www.stonybrook.edu/commcms/studentaffairs/shs,2,"['https://www.stonybrook.edu/commcms/studentaffairs/shs/about/shac.php', 'https://www.stonybrook.edu/commcms/studentaffairs/shs/services/pharmacy.php']",1461,71.37,5.86,4,3,1,0.048,0.487,0.25,"[-1, -1]",1,"['https://www.stonybrook.edu/commcms/studentaffairs/shs', 'https://www.stonybrook.edu/commcms/studentaffairs/shs/services/pharmacy.php']",1
SUNY College of Environmental Science and Forestry,https://www.esf.edu/health,,,,,,,,,,,,,,,0
SUNY Polytechnic Institute,https://sunypoly.edu/student-life/student-resources,3,"['https://sunypoly.edu/student-life/student-resources/wellness-center/health-promotion', 'https://sunypoly.edu/student-life/student-resources/wellness-center/medical-services', 'https://sunypoly.edu/student-life/student-resources/wellness-center/faqs']",3652,59.61,8.57,6,3,3,0.03,0.625,0.098,"[-1, -1, -1]",2,"['https://sunypoly.edu/student-life/student-resources', 'https://sunypoly.edu/student-life/student-resources/wellness-center', 'https://sunypoly.edu/student-life/student-resources/wellness-center/faqs']",1
SUNY College at Brockport,https://www.brockport.edu/life/health_center,1,['https://www.brockport.edu/life/health_center/services'],981,87.71,3.9,2,1,1,0.026,0.552,0.061,[-1],1,"['https://www.brockport.edu/life/health_center', 'https://www.brockport.edu/life/health_center/services']",1
SUNY Buffalo State,https://weigel.buffalostate.edu,1,['https://weigel.buffalostate.edu/events/all'],8460,87.31,3.54,2,2,0,0.046,0.461,0.234,"['Thu, 16 Jul 2020 14:23:49 GMT']",2,"['https://weigel.buffalostate.edu', 'https://weigel.buffalostate.edu/events/2020-07-06', 'https://weigel.buffalostate.edu/events/all']",1
SUNY Cortland,https://www2.cortland.edu/offices/student-health-service,,,,,,,,,,,,,,,0
SUNY at Fredonia,https://www.fredonia.edu/student-life/health-center,,,,,,,,,,,,,,,0
SUNY College at Geneseo,https://www.geneseo.edu/health,10,"['https://www.geneseo.edu/health/contraceptive_options', 'https://www.geneseo.edu/health/pre-exposure-prophyslaxis-prep', 'https://www.geneseo.edu/health/sexualhealth_college', 'https://www.geneseo.edu/health/hs_services', 'https://www.geneseo.edu/health/sti', 'https://www.geneseo.edu/health/healthy-geneseo', 'https://www.geneseo.edu/health/mens_health', 'https://www.geneseo.edu/health/first_gyno_exam', 'https://www.geneseo.edu/health/other_sexual_health', 'https://www.geneseo.edu/health/hot_topics']",20927,74.93,6.34,168,115,53,0.15,0.546,0.133,"['Thu, 16 Jul 2020 07:59:51 GMT', 'Thu, 16 Jul 2020 02:03:08 GMT', 'Wed, 15 Jul 2020 23:27:59 GMT', 'Thu, 16 Jul 2020 08:14:05 GMT', 'Thu, 16 Jul 2020 02:03:07 GMT', 'Thu, 16 Jul 2020 00:37:23 GMT', 'Thu, 16 Jul 2020 08:02:20 GMT', 'Thu, 16 Jul 2020 07:36:36 GMT', 'Thu, 16 Jul 2020 07:36:41 GMT', 'Thu, 16 Jul 2020 07:36:45 GMT']",1,"['https://www.geneseo.edu/health', 'https://www.geneseo.edu/health/mens_health']",1
State University of New York at New Paltz,https://www.newpaltz.edu/healthcenter,,,,,,,,,,,,,,,0
SUNY Oneonta,https://suny.oneonta.edu/health-wellness-center,1,['https://suny.oneonta.edu/health-wellness-center/services-and-fees/sti-testing'],1026,73.51,6.71,2,1,1,0.02,0.456,0.27,"['Thu, 16 Jul 2020 14:23:58 GMT']",2,"['https://suny.oneonta.edu/health-wellness-center', 'https://suny.oneonta.edu/health-wellness-center/services-and-fees', 'https://suny.oneonta.edu/health-wellness-center/services-and-fees/sti-testing']",1
SUNY College at Oswego,https://www.oswego.edu/walker-health-center,1,['https://www.oswego.edu/walker-health-center/our-services-and-eligibility-information'],711,61.09,7.26,2,1,1,0.021,0.718,0.121,"['Thu, 16 Jul 2020 14:24:03 GMT']",1,"['https://www.oswego.edu/walker-health-center', 'https://www.oswego.edu/walker-health-center/our-services-and-eligibility-information']",1
SUNY College at Potsdam,https://www.potsdam.edu/studentlife/wellness/healthservices,1,['https://www.potsdam.edu/studentlife/wellness/healthservices/services/pharmacy-fee'],408,76.07,5.97,2,1,1,0.033,0.341,0.156,"['Thu, 16 Jul 2020 14:24:07 GMT']",2,"['https://www.potsdam.edu/studentlife/wellness/healthservices', 'https://www.potsdam.edu/studentlife/wellness/healthservices/services', 'https://www.potsdam.edu/studentlife/wellness/healthservices/services/pharmacy-fee']",1
SUNY at Purchase College,https://www.purchase.edu/offices/health-services,,,,,,,,,,,,,,,0
SUNY College at Old Westbury,https://www.oldwestbury.edu/life/student-health,,,,,,,,,,,,,,,0
SUNY College at Plattsburgh,https://www.plattsburgh.edu/plattslife/health-safety/health-counseling-center,,,,,,,,,,,,,,,0
SUNY Empire State College,https://www.esc.edu/student-affairs/student-life/health-wellness,,,,,,,,,,,,,,,0
SUNY Maritime College,https://www.sunymaritime.edu/student-life/health-services,,,,,,,,,,,,,,,0
Appalachian State University,https://healthservices.appstate.edu,10,"['https://healthservices.appstate.edu/pagesmith/165', 'https://healthservices.appstate.edu/pagesmith/170', 'https://healthservices.appstate.edu/pagesmith/167', 'https://healthservices.appstate.edu/files/filecabinet/folder14/Contraception.pdf', 'https://healthservices.appstate.edu/health-service-fees', 'https://healthservices.appstate.edu/pagesmith/166', 'http://healthservices.appstate.edu/files/filecabinet/folder14/BirthControl.pdf', 'https://healthservices.appstate.edu/files/filecabinet/folder19/Traveler_Information___Sexually_Transmitted_Infections.pdf', 'https://healthservices.appstate.edu/safer-sex', 'https://healthservices.appstate.edu/pagesmith/168']",6991,75.51,6.21,259,165,94,0.211,0.496,0.202,"[-1, -1, -1, 'Fri, 05 Jun 2015 20:16:10 GMT', -1, -1, -1, 'Thu, 04 Jun 2015 19:43:47 GMT', -1, -1]",2,"['https://healthservices.appstate.edu', 'https://healthservices.appstate.edu/pagesmith/112', 'https://healthservices.appstate.edu/pagesmith/167']",1
East Carolina University,https://studenthealth.ecu.edu,4,"['https://studenthealth.ecu.edu/reproductive/', 'https://studenthealth.ecu.edu/wp-content/pv-uploads/sites/163/2018/06/sorethroat.pdf', 'https://studenthealth.ecu.edu/wp-content/pv-uploads/sites/163/2018/06/otc.pdf', 'https://studenthealth.ecu.edu/wp-content/pv-uploads/sites/163/2018/06/coldflu.pdf']",2120,72.05,7.35,3,2,1,0.04,0.465,0.356,[],-1,[],1
Elizabeth City State University,http://www.ecsu.edu/current-students/student-affairs/health-services,,,,,,,,,,,,,,,0
Fayetteville State University,https://www.uncfsu.edu/faculty-and-staff/divisions-departments-and-offices/division-of-student-affairs/student-health-services,,,,,,,,,,,,,,,0
North Carolina A & T State University,https://www.ncat.edu/campus-life/student-affairs/departments/health-services,,,,,,,,,,,,,,,0
University of North Carolina at Asheville,https://healthandcounseling.unca.edu,1,['https://healthandcounseling.unca.edu/health-services/sexually-transmitted-infection-screening/'],595,38.48,15.19,8,6,2,0.056,0.585,0.072,[-1],1,"['https://healthandcounseling.unca.edu', 'https://healthandcounseling.unca.edu/health-services/sexually-transmitted-infection-screening/']",1
University of North Carolina at Chapel Hill,https://campushealth.unc.edu,10,"['https://campushealth.unc.edu/health-topics/sexual-health/condoms', 'https://campushealth.unc.edu/services/gynecology/getting-prescription-birth-control/pill-patch-and-ring', 'https://campushealth.unc.edu/health-topics/sexual-health/contraception', 'https://campushealth.unc.edu/health-topics/sexual-health', 'https://campushealth.unc.edu/health-topics/sexual-health/contraception/emergency-contraception', 'https://campushealth.unc.edu/health-topics/sexual-health/sexually-transmitted-infections-and-diseases', 'https://campushealth.unc.edu/health-topics/stress-and-anxiety/relax-those-muscles', 'https://campushealth.unc.edu/health-topics/alcohol-and-other-drugs/signs-problem-drinking', 'https://campushealth.unc.edu/health-topics/sexual-health/contraception/emergency-contraception/options-emergency-contraception', 'https://campushealth.unc.edu/health-topics/alcohol-and-other-drugs/whats-your-cup']",16593,77.11,5.8,88,65,23,0.101,0.572,0.126,"['Thu, 16 Jul 2020 14:24:21 GMT', 'Thu, 16 Jul 2020 14:24:22 GMT', 'Thu, 16 Jul 2020 14:24:24 GMT', 'Thu, 16 Jul 2020 14:24:25 GMT', 'Thu, 16 Jul 2020 14:24:27 GMT', 'Thu, 16 Jul 2020 14:24:29 GMT', 'Thu, 16 Jul 2020 14:24:30 GMT', 'Thu, 16 Jul 2020 14:24:32 GMT', 'Thu, 16 Jul 2020 14:24:33 GMT', 'Thu, 16 Jul 2020 14:24:35 GMT']",1,"['https://campushealth.unc.edu', 'https://campushealth.unc.edu/services/gynecology/getting-prescription-birth-control/pill-patch-and-ring']",1
University of North Carolina at Charlotte,https://studenthealth.uncc.edu,,,,,,,,,,,,,,,0
