University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
Montclair State University,https://www.montclair.edu/university-health-center,1,['https://www.montclair.edu/university-health-center/2019/04/15/pap-testing/'],563,79.13,6,10,1,0,0,0,9,0,0.159,0.597,0.081,[-1],2,"['https://www.montclair.edu/university-health-center', 'https://www.montclair.edu/university-health-center/immunizations/how-to-submit-immunization-forms/', 'https://www.montclair.edu/university-health-center/wp-content/uploads/sites/86/2019/08/Montclair-State-University-Health-Center-Immunization1.mov']",1
New Jersey Institute of Technology,https://www.njit.edu/healthservices,,,,,,,,,,,,,,,,,,,0
Ramapo College of New Jersey,https://www.ramapo.edu/health,2,"['https://www.ramapo.edu/health/womens-clinic/', 'https://www.ramapo.edu/health/self-care/section-i/stds-hiv/']",4820,68.08,7.88,11,2,0,0,0,7,2,0.144,0.58,0.031,"[-1, -1]",1,"['https://www.ramapo.edu/health', 'https://www.ramapo.edu/health/womens-clinic/']",1
Rutgers University Camden,https://wellnesscenter.camden.rutgers.edu,5,"['https://wellnesscenter.camden.rutgers.edu/med_gynexam', 'https://wellnesscenter.camden.rutgers.edu/med_women', 'https://wellnesscenter.camden.rutgers.edu/med_description', 'https://wellnesscenter.camden.rutgers.edu/hsmedfaq', 'https://wellnesscenter.camden.rutgers.edu/topics_wellness']",7599,51.44,10.64,11,4,2,0,0,3,2,0.066,0.519,0.108,"[-1, -1, -1, -1, -1]",1,"['https://wellnesscenter.camden.rutgers.edu', 'https://wellnesscenter.camden.rutgers.edu/med_women']",1
Rutgers University New Brunswick,http://health.rutgers.edu,6,"['http://health.rutgers.edu/education/medical-information/colposcopy/', 'http://health.rutgers.edu/medical-counseling-services/medical/sexual-health/gynecological-exams/', 'http://health.rutgers.edu/education/medical-information/hpv/', 'http://health.rutgers.edu/education/medical-information/pelvic-exam/', 'http://health.rutgers.edu/general-resources/faqs/', 'http://health.rutgers.edu/education/medical-information/']",8548,70.56,7.26,20,11,4,0,0,5,0,0.089,0.583,0.072,"[-1, -1, -1, -1, -1, -1]",1,"['http://health.rutgers.edu', 'http://health.rutgers.edu/general-resources/faqs/']",1
Rutgers University Newark,https://studentaffairs.newark.rutgers.edu/health-wellness,,,,,,,,,,,,,,,,,,,0
Stockton University,https://stockton.edu/wellness-center/health-services,,,,,,,,,,,,,,,,,,,0
The College of New Jersey,https://health.tcnj.edu,,,,,,,,,,,,,,,,,,,0
William Paterson University of New Jersey,https://www.wpunj.edu/health-wellness,2,['https://www.wpunj.edu/health-wellness/resources/'],12075,68.98,7.53,1,0,0,0,0,1,0,0.042,0.526,0.234,"['Thu, 10 Oct 2019 19:51:00 +0000', -1]",1,"['https://www.wpunj.edu/health-wellness', 'https://www.wpunj.edu/health-wellness/resources']",1
Eastern New Mexico University Main Campus,https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services,2,"['https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services/health-resources', 'https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services']",8520,60.18,7.71,4,2,2,0,0,0,0,0.049,0.639,0.164,"['Fri, 18 Sep 2020 04:15:02 GMT', 'Fri, 18 Sep 2020 04:15:04 GMT']",0,['https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services'],1
New Mexico Highlands University,https://www.nmhu.edu/student-health-center,,,,,,,,,,,,,,,,,,,0
New Mexico Institute of Mining and Technology,https://www.nmt.edu/studenthealth,,,,,,,,,,,,,,,,,,,0
University of New Mexico Main Campus,http://shac.unm.edu,2,['https://shac.unm.edu/services/sexual-reproductive-health/cervical-cancer-screening.html'],510,10.97,17.46,11,5,4,0,0,1,1,0.123,0.502,0.319,"['Thu, 20 Aug 2020 21:38:20 GMT', 'Thu, 20 Aug 2020 21:41:36 GMT']",1,"['http://shac.unm.edu', 'http://shac.unm.edu/services/sexual-reproductive-health/cervical-cancer-screening.html']",1
New Mexico State University Main Campus,https://wellness.nmsu.edu,,,,,,,,,,,,,,,,,,,0
Northern New Mexico College,https://nnmc.edu/home/student-gateway/campus-life/student-health,,,,,,,,,,,,,,,,,,,0
Western New Mexico University,https://health.wnmu.edu/?lang=en#gsc.tab=0,2,"['https://health.wnmu.edu/medical/', 'https://health.wnmu.edu/medical/services/']",1439,-46.79,24.95,2,1,1,0,0,0,0,0.054,0.641,0.178,"[-1, -1]",-1,[],1
CUNY Bernard M Baruch College,https://studentaffairs.baruch.cuny.edu/health,2,"['https://studentaffairs.baruch.cuny.edu/health/staff/', 'https://studentaffairs.baruch.cuny.edu/health/services/']",734,53.37,9.77,2,1,1,0,0,0,0,0.036,0.579,0.176,"[-1, -1]",1,"['https://studentaffairs.baruch.cuny.edu/health', 'https://studentaffairs.baruch.cuny.edu/health/services/']",1
CUNY Brooklyn College,http://www.brooklyn.cuny.edu/web/about/offices/studentaffairs/health-wellness/healthclinic.php?utm_source=Website&utm_medium=StudentAffairs&utm_campaign=HealthClinicRedirect,,,,,,,,,,,,,,,,,,,0
College of Staten Island CUNY,https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services,,,,,,,,,,,,,,,,,,,0
CUNY City College,https://www.ccny.cuny.edu/shs,,,,,,,,,,,,,,,,,,,0
CUNY Graduate School and University Center,https://www.cuny.edu/current-students/student-affairs/student-services/health-services/campus-health-services,,,,,,,,,,,,,,,,,,,0
CUNY Hunter College,https://ww2.hunter.cuny.edu/students/student-life/wellness-health-and-safety/health-services,,,,,,,,,,,,,,,,,,,0
CUNY John Jay College of Criminal Justice,https://www.jjay.cuny.edu/wellness-health-services,,,,,,,,,,,,,,,,,,,0
CUNY Lehman College,https://www.lehman.edu/student-health-center,4,"['https://www.lehman.edu/student-health-center/women-health-services.php', 'https://www.lehman.edu/student-health-center/health-info-websites.php', 'http://www.lehman.edu/student-health-center/clinical-services-fees.php']",2925,82.96,4.11,7,7,0,0,0,0,0,0.111,0.596,-0.025,-1,1,"['https://www.lehman.edu/student-health-center', 'https://www.lehman.edu/student-health-center/women-health-services.php']",1
CUNY Medgar Evers College,https://www.cuny.edu/current-students/student-affairs/student-services/health-services/campus-health-services,,,,,,,,,,,,,,,,,,,0
CUNY New York City College of Technology,https://www.cuny.edu/current-students/student-affairs/student-services/health-services/campus-health-services,,,,,,,,,,,,,,,,,,,0
CUNY Queens College,https://www.qc.cuny.edu/StudentLife/services/health/Pages,,,,,,,,,,,,,,,,,,,0
CUNY York College,https://www.york.cuny.edu/student-development/health,,,,,,,,,,,,,,,,,,,0
Fashion Institute of Technology,http://www.fitnyc.edu/health-services,1,['http://www.fitnyc.edu/health-services/services/women.php'],618,81.63,4.98,1,1,0,0,0,0,0,0.052,0.447,-0.031,[-1],2,"['http://www.fitnyc.edu/health-services', 'http://www.fitnyc.edu/health-services/services/index.php', 'http://www.fitnyc.edu/health-services/services/women.php']",1
SUNY College of Technology at Alfred,https://www.alfredstate.edu/student-life/health-and-wellness-services,,,,,,,,,,,,,,,,,,,0
SUNY College of Technology at Canton,https://www.canton.edu/health_center,2,"['https://www.canton.edu/health_center/services.html', 'https://www.canton.edu/health_center/']",2159,49.36,10.37,2,1,1,0,0,0,0,0.041,0.663,0.033,"['Tue, 15 Sep 2020 18:50:38 GMT', -1]",0,['https://www.canton.edu/health_center'],1
SUNY College of Technology at Delhi,https://system.suny.edu/university-life/counseling,,,,,,,,,,,,,,,,,,,0
SUNY College of Agriculture and Technology at Cobleskill,https://www.cobleskill.edu/campus-life/wellness-center,,,,,,,,,,,,,,,,,,,0
Farmingdale State College,https://www.farmingdale.edu/health-wellness-center,,,,,,,,,,,,,,,,,,,0
Morrisville State College,https://www.morrisville.edu/life-on-campus/health-center,,,,,,,,,,,,,,,,,,,0
SUNY at Albany,https://www.albany.edu/health_center,,,,,,,,,,,,,,,,,,,0
Binghamton University,https://www.binghamton.edu/health,1,['https://www.binghamton.edu/health/services/womens-services.html'],263,30.19,11.89,2,1,1,0,0,0,0,0.035,0.679,0.089,[-1],1,"['https://www.binghamton.edu/health', 'mailto:?subject=Decker%20Student%20Health%20Services%20Center%20%7C%20Binghamton%20University&body=https://www.binghamton.edu/health/index.html']",1
University at Buffalo,https://www.buffalo.edu/studentlife/who-we-are/departments,,,,,,,,,,,,,,,,,,,0
Stony Brook University,https://www.stonybrook.edu/commcms/studentaffairs/shs,,,,,,,,,,,,,,,,,,,0
SUNY College of Environmental Science and Forestry,https://www.esf.edu/health,,,,,,,,,,,,,,,,,,,0
SUNY Polytechnic Institute,https://sunypoly.edu/student-life/student-resources,1,['https://sunypoly.edu/student-life/student-resources/wellness-center/medical-services'],822,62.06,8.66,2,1,1,0,0,0,0,0.06,0.642,-0.008,[-1],2,"['https://sunypoly.edu/student-life/student-resources', 'https://sunypoly.edu/student-life/student-resources/wellness-center/counseling-services', 'https://sunypoly.edu/student-life/student-resources/wellness-center/medical-services']",1
SUNY College at Brockport,https://www.brockport.edu/life/health_center,,,,,,,,,,,,,,,,,,,0
SUNY Buffalo State,https://weigel.buffalostate.edu,4,"['https://weigel.buffalostate.edu/womens-health', 'http://weigel.buffalostate.edu/sites/weigel.buffalostate.edu/files/uploads/WHC%20Forms/medical_release_from_weigel_2017.pdf']",589,71.36,6.86,2,1,0,0,0,1,0,0.072,0.504,0.128,"['Thu, 17 Sep 2020 22:34:51 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', -1, -1]",1,"['https://weigel.buffalostate.edu', 'https://weigel.buffalostate.edu/womens-health']",1
SUNY Cortland,https://www2.cortland.edu/offices/student-health-service,,,,,,,,,,,,,,,,,,,0
SUNY at Fredonia,https://www.fredonia.edu/student-life/health-center,2,"['https://www.fredonia.edu/student-life/health-center/2007october-hpv', 'https://www.fredonia.edu/student-life/health-center/2010novembersexualhealth']",5131,69.27,7.79,12,1,0,0,0,8,3,0.1,0.427,0.123,"['Fri, 18 Sep 2020 04:22:37 GMT', 'Fri, 18 Sep 2020 04:22:38 GMT']",-1,[],1
SUNY College at Geneseo,https://www.geneseo.edu/health,7,"['https://www.geneseo.edu/health/first_gyno_exam', 'https://www.geneseo.edu/health/sti', 'https://www.geneseo.edu/health/sexualhealth_college', 'https://www.geneseo.edu/health/sexual_health', 'https://www.geneseo.edu/health/other_sexual_health', 'https://www.geneseo.edu/health/faq', 'https://www.geneseo.edu/health/hot_topics']",18487,70.57,7.31,39,29,8,0,0,1,1,0.113,0.571,0.097,"['Thu, 17 Sep 2020 18:31:27 GMT', 'Thu, 17 Sep 2020 22:34:55 GMT', 'Thu, 17 Sep 2020 18:54:09 GMT', 'Thu, 17 Sep 2020 18:04:46 GMT', 'Thu, 17 Sep 2020 18:31:27 GMT', 'Thu, 17 Sep 2020 18:31:07 GMT', 'Thu, 17 Sep 2020 18:30:44 GMT']",1,"['https://www.geneseo.edu/health', 'https://www.geneseo.edu/health/sexual_health']",1
State University of New York at New Paltz,https://www.newpaltz.edu/healthcenter,1,['https://www.newpaltz.edu/healthcenter/links.html'],422,76.44,5.21,2,1,1,0,0,0,0,0.041,0.569,0.161,"['Mon, 14 Sep 2020 19:47:31 GMT']",1,"['https://www.newpaltz.edu/healthcenter', 'https://www.newpaltz.edu/healthcenter/links.html']",1
SUNY Oneonta,https://suny.oneonta.edu/health-wellness-center,1,['https://suny.oneonta.edu/health-wellness-center/resources/gay-lesbian-bisexual-transgender-glbt-students'],2195,71.81,7.26,2,1,1,0,0,0,0,0.044,0.52,0.19,"['Fri, 18 Sep 2020 04:25:51 GMT']",2,"['https://suny.oneonta.edu/health-wellness-center', 'https://suny.oneonta.edu/health-wellness-center/resources', 'https://suny.oneonta.edu/health-wellness-center/resources/gay-lesbian-bisexual-transgender-glbt-students']",1
SUNY College at Oswego,https://www.oswego.edu/walker-health-center,,,,,,,,,,,,,,,,,,,0
SUNY College at Potsdam,https://www.potsdam.edu/studentlife/wellness/healthservices,,,,,,,,,,,,,,,,,,,0
SUNY at Purchase College,https://www.purchase.edu/offices/health-services,,,,,,,,,,,,,,,,,,,0
SUNY College at Old Westbury,https://www.oldwestbury.edu/life/student-health,1,['https://www.oldwestbury.edu/life/student-health/services'],468,62.31,7.48,1,1,0,0,0,0,0,0.034,0.488,0.236,"['Fri, 18 Sep 2020 04:27:37 GMT']",1,"['https://www.oldwestbury.edu/life/student-health', 'https://www.oldwestbury.edu/life/student-health/services']",1
SUNY College at Plattsburgh,https://www.plattsburgh.edu/plattslife/health-safety/health-counseling-center,,,,,,,,,,,,,,,,,,,0
SUNY Empire State College,https://www.esc.edu/student-affairs/student-life/health-wellness,,,,,,,,,,,,,,,,,,,0
SUNY Maritime College,https://www.sunymaritime.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,0
Appalachian State University,https://healthservices.appstate.edu,3,"['https://healthservices.appstate.edu/index.php?module=pagesmith&id=113', 'https://healthservices.appstate.edu/womenshealth', 'https://healthservices.appstate.edu/health-service-fees']",1817,78.28,4.97,18,12,6,0,0,0,0,0.188,0.567,0.173,"[-1, -1, -1]",2,"['https://healthservices.appstate.edu', 'https://healthservices.appstate.edu/pagesmith/112', 'https://healthservices.appstate.edu/index.php?module=pagesmith&id=113']",1
East Carolina University,https://studenthealth.ecu.edu,6,"['https://studenthealth.ecu.edu/reproductive/', 'https://studenthealth.ecu.edu/appointments/', 'https://studenthealth.ecu.edu/myths/', 'https://studenthealth.ecu.edu/ways-to-receive-care/', 'https://studenthealth.ecu.edu/faqs/']",10662,68.65,8.61,18,5,3,0,0,8,2,0.085,0.522,0.125,-1,-1,[],1
Elizabeth City State University,http://www.ecsu.edu/current-students/student-affairs/health-services,,,,,,,,,,,,,,,,,,,0
Fayetteville State University,https://www.uncfsu.edu/faculty-and-staff/divisions-departments-and-offices/division-of-student-affairs/student-health-services,,,,,,,,,,,,,,,,,,,0
North Carolina A & T State University,https://www.ncat.edu/campus-life/student-affairs/departments/health-services,,,,,,,,,,,,,,,,,,,0
University of North Carolina at Asheville,https://healthandcounseling.unca.edu,,,,,,,,,,,,,,,,,,,0
University of North Carolina at Chapel Hill,https://campushealth.unc.edu,10,"['https://campushealth.unc.edu/services/gynecology/annual-exam-and-pap-smear', 'https://campushealth.unc.edu/services/gynecology/annual-exam-and-pap-smear/about-your-colposcopy/your-colposcopy', 'https://campushealth.unc.edu/services/gynecology', 'https://campushealth.unc.edu/services/gynecology/annual-exam-and-pap-smear/about-your-colposcopy', 'https://campushealth.unc.edu/services/gynecology/annual-exam-and-pap-smear/about-your-colposcopy/during-your-colposcopy', 'https://campushealth.unc.edu/services/gynecology/annual-exam-and-pap-smear/about-your-colposcopy/after-your-colposcopy', 'https://campushealth.unc.edu/services/primary-care/testing-sexually-transmitted-infections-and-diseases-stistd', 'https://campushealth.unc.edu/services/medical-academic-interventions/academic-intervention-contact', 'https://campushealth.unc.edu/health-topics/body-image-eating-disorders', 'https://campushealth.unc.edu/services/release-information/self-identification-special-needs']",13800,75.1,6.03,47,41,5,0,0,1,0,0.158,0.56,0.107,"['Fri, 18 Sep 2020 04:33:59 GMT', 'Fri, 18 Sep 2020 04:34:01 GMT', 'Fri, 18 Sep 2020 04:34:02 GMT', 'Fri, 18 Sep 2020 04:15:41 GMT', 'Fri, 18 Sep 2020 04:34:04 GMT', 'Fri, 18 Sep 2020 04:34:06 GMT', 'Fri, 18 Sep 2020 03:43:22 GMT', 'Fri, 18 Sep 2020 04:15:47 GMT', 'Fri, 18 Sep 2020 04:34:08 GMT', 'Fri, 18 Sep 2020 04:34:09 GMT']",1,"['https://campushealth.unc.edu', 'https://campushealth.unc.edu/services/medical-academic-interventions/academic-intervention-contact']",1
University of North Carolina at Charlotte,https://studenthealth.uncc.edu,2,"['https://studenthealth.uncc.edu/medical', 'https://studenthealth.uncc.edu/payments']",1863,48.36,10.83,1,1,0,0,0,0,0,0.04,0.576,0.005,-1,1,"['https://studenthealth.uncc.edu', 'https://studenthealth.uncc.edu/payments']",1
University of North Carolina at Greensboro,https://shs.uncg.edu,5,"['https://shs.uncg.edu/womens-clinic', 'https://shs.uncg.edu/women-3/pelvic', 'https://shs.uncg.edu/human-papillomavirus-hpv', 'https://shs.uncg.edu/contraception-birth-control-methods', 'https://shs.uncg.edu/womens-health']",2770,70.05,7.14,6,4,1,0,0,1,0,0.076,0.541,0.134,"[-1, -1, -1, -1, -1]",2,"['https://shs.uncg.edu', 'https://shs.uncg.edu/massage', 'https://shs.uncg.edu/womens-clinic']",1
North Carolina Central University,https://www.nccu.edu/life-nc-central/health-and-well-being/student-health-center,,,,,,,,,,,,,,,,,,,0
North Carolina State University at Raleigh,https://healthypack.dasa.ncsu.edu,10,"['https://healthypack.dasa.ncsu.edu/care-provided/womens-health/abnormal-pap-smears/', 'https://healthypack.dasa.ncsu.edu/care-provided/womens-health/annual-well-woman-visit/', 'https://healthypack.dasa.ncsu.edu/care-provided/womens-health/', 'https://healthypack.dasa.ncsu.edu/wp-content/uploads/sites/15/2019/01/2018-2019-Charge-List-Spring.pdf', 'https://healthypack.dasa.ncsu.edu/site-index/', 'https://healthypack.dasa.ncsu.edu/policies-regulations-and-rules/', 'https://healthypack.dasa.ncsu.edu/2016/01/', 'https://healthypack.dasa.ncsu.edu/author/ladare/']",4771,70.09,7.08,22,1,1,0,0,16,4,0.105,0.481,0.194,"[-1, -1, -1, 'Mon, 13 Aug 2018 12:42:41 GMT', 'Wed, 02 Jan 2019 15:49:36 GMT', 'Thu, 01 Feb 2018 20:21:44 GMT', -1, -1, -1, -1]",1,"['https://healthypack.dasa.ncsu.edu', 'https://healthypack.dasa.ncsu.edu/site-index/']",1
University of North Carolina Wilmington,https://uncw.edu/healthservices,4,"['https://uncw.edu/healthservices/shc_services.html', 'https://uncw.edu/healthservices/promotion_consultations.html', 'https://uncw.edu/healthservices/shc_vaccines.html']",4384,74.09,6.02,5,4,1,0,0,0,0,0.064,0.632,0.1,"[-1, -1, -1, -1]",2,"['https://uncw.edu/healthservices', 'https://uncw.edu/healthservices/shc.html', 'https://uncw.edu/healthservices/shc_services.html']",1
University of North Carolina at Pembroke,https://www.uncp.edu/campus-life/student-health-services,,,,,,,,,,,,,,,,,,,0
Winston Salem State University,https://www.wssu.edu/student-life/university-wellness-center,2,"['https://www.wssu.edu/student-life/university-wellness-center/health-services/services-we-offer.html', 'https://www.wssu.edu/student-life/university-wellness-center/health-services/index.html']",929,60.13,7,2,1,1,0,0,0,0,0.044,0.682,0.064,"[-1, -1]",1,"['https://www.wssu.edu/student-life/university-wellness-center', 'https://www.wssu.edu/student-life/university-wellness-center/health-services/index.html']",1
Western Carolina University,https://www.wcu.edu/experience/health-and-wellness/health-services,,,,,,,,,,,,,,,,,,,0
Dickinson State University,https://www.dickinsonstate.edu/student-services/student-resource-and-opportunity-soar-center/health-wellness-and-safety,,,,,,,,,,,,,,,,,,,0
Mayville State University,https://mayvillestate.edu/student-resources/health-services,,,,,,,,,,,,,,,,,,,0
Minot State University,https://www.minotstateu.edu/health,,,,,,,,,,,,,,,,,,,0
University of North Dakota,https://und.edu/student-life/student-health,2,"['https://und.edu/student-life/student-health/', 'https://und.edu/student-life/student-health/medical-services.html']",2746,94.42,2.47,1,1,0,0,0,0,0,0.094,0.729,0.125,"[-1, -1]",0,['https://und.edu/student-life/student-health'],1
North Dakota State University Main Campus,https://www.ndsu.edu/studenthealthservice,,,,,,,,,,,,,,,,,,,0
Valley City State University,https://www.vcsu.edu/student-life/counseling-health-services,,,,,,,,,,,,,,,,,,,0
University of Akron Main Campus,https://www.uakron.edu/healthservices,2,"['https://www.uakron.edu/healthservices/well-womens-clinic.dot', 'https://www.uakron.edu/healthservices/']",963,72.94,6.15,5,2,2,0,0,1,0,0.087,0.603,0.224,"[-1, -1]",0,['https://www.uakron.edu/healthservices'],1
Central State University,https://www.centralstate.edu/current/health/old,1,['https://www.centralstate.edu/current/health/old/insurance.html'],1050,75.97,5.17,2,1,1,0,0,0,0,0.084,0.372,0.219,[-1],-1,[],1
University of Cincinnati Main Campus,https://www.med.uc.edu/landing-pages/university-health,,,,,,,,,,,,,,,,,,,0
Cleveland State University,https://www.csuohio.edu/health/health,,,,,,,,,,,,,,,,,,,0
Kent State University at Salem,https://www.kent.edu/UHS/services,,,,,,,,,,,,,,,,,,,0
Kent State University at Kent,https://www.kent.edu/UHS/student-health,,,,,,,,,,,,,,,,,,,0
Miami University Oxford,https://miamioh.edu/student-life/student-health-service,,,,,,,,,,,,,,,,,,,0
Ohio State University Lima Campus,https://shs.osu.edu,4,"['https://shs.osu.edu/services/gynecologic-services', 'http://shs.osu.edu/posts/documents/sexually-transmitted-infection-testing-06.pdf', 'https://shs.osu.edu/services/mens-services/hpv-vaccine']",1459,64.7,6.98,4,3,1,0,0,0,0,0.086,0.56,0.042,"[-1, -1, -1, -1]",1,"['https://shs.osu.edu', 'https://shs.osu.edu/services/gynecologic-services']",1
Ohio State University Mansfield Campus,https://shs.osu.edu,4,"['https://shs.osu.edu/services/gynecologic-services', 'http://shs.osu.edu/posts/documents/sexually-transmitted-infection-testing-06.pdf', 'https://shs.osu.edu/services/mens-services/hpv-vaccine']",1459,64.7,6.98,4,3,1,0,0,0,0,0.086,0.56,0.042,"[-1, -1, -1, -1]",1,"['https://shs.osu.edu', 'https://shs.osu.edu/services/gynecologic-services']",1
Ohio State University Main Campus,https://shs.osu.edu,4,"['https://shs.osu.edu/services/gynecologic-services', 'http://shs.osu.edu/posts/documents/sexually-transmitted-infection-testing-06.pdf', 'https://shs.osu.edu/services/mens-services/hpv-vaccine']",1459,64.7,6.98,4,3,1,0,0,0,0,0.086,0.56,0.042,"[-1, -1, -1, -1]",1,"['https://shs.osu.edu', 'https://shs.osu.edu/services/gynecologic-services']",1
Ohio University Main Campus,https://www.ohio.edu/student-insurance,,,,,,,,,,,,,,,,,,,0
Shawnee State University,https://www.shawnee.edu/campus-life/student-health-counseling,1,['https://www.shawnee.edu/campus-life/student-health-counseling/free-health-clinic-services'],3724,71.2,6.13,2,1,1,0,0,0,0,0.042,0.538,-0.085,"['Thu, 17 Sep 2020 22:35:45 GMT']",1,"['https://www.shawnee.edu/campus-life/student-health-counseling', 'https://www.shawnee.edu/campus-life/student-health-counseling/free-health-clinic-services']",1
University of Toledo,https://www.utoledo.edu/healthservices/hsc,,,,,,,,,,,,,,,,,,,0
Wright State University Main Campus,https://www.wright.edu/student-health-services,2,"['https://www.wright.edu/student-health-services/health-care-and-wellness-services', 'https://www.wright.edu/student-health-services']",1279,81.23,4.84,4,2,2,0,0,0,0,0.048,0.679,0.057,"['Fri, 18 Sep 2020 04:51:30 GMT', 'Fri, 18 Sep 2020 04:51:31 GMT']",0,['https://www.wright.edu/student-health-services'],1
Wright State University Lake Campus,https://www.wright.edu/student-health-services,2,"['https://www.wright.edu/student-health-services/health-care-and-wellness-services', 'https://www.wright.edu/student-health-services']",1279,81.23,4.84,4,2,2,0,0,0,0,0.048,0.679,0.057,"['Fri, 18 Sep 2020 04:51:30 GMT', 'Fri, 18 Sep 2020 04:51:31 GMT']",0,['https://www.wright.edu/student-health-services'],1
Youngstown State University,https://ysu.edu/wick-primary-care-ysu,,,,,,,,,,,,,,,,,,,0
Cameron University,https://www.cameron.edu/wellnesscenter,,,,,,,,,,,,,,,,,,,0
University of Central Oklahoma,https://www.uco.edu/offices/wellness/services,,,,,,,,,,,,,,,,,,,0
East Central University,https://www.ecok.edu/current-students/student-services/student-health-services,,,,,,,,,,,,,,,,,,,0
Langston University,https://www.langston.edu/healthclinic,,,,,,,,,,,,,,,,,,,0
Northeastern State University,https://offices.nsuok.edu/studentaffairs/Student-Services/Student-Health-Services,,,,,,,,,,,,,,,,,,,0
Northwestern Oklahoma State University,https://www.nwosu.edu/student-services,,,,,,,,,,,,,,,,,,,0
Oklahoma State University Main Campus,https://uhs.okstate.edu,,,,,,,,,,,,,,,,,,,0
University of Oklahoma Norman Campus,https://www.ou.edu/healthservices,2,"['https://www.ou.edu/healthservices/medical-services/womenscenter', 'https://www.ou.edu/healthservices/medical-services/lgbtq-health']",1282,63.48,8.59,9,5,3,0,0,1,0,0.061,0.628,0.151,"[-1, -1]",2,"['https://www.ou.edu/healthservices', 'https://www.ou.edu/healthservices/medical-services/pharmacy.html', 'https://www.ou.edu/healthservices/medical-services/lgbtq-health.html']",1
Oklahoma State University Institute of Technology,https://osuit.edu/student-union/health,,,,,,,,,,,,,,,,,,,0
Rogers State University,https://www.rsu.edu/campus-life/health-wellness,,,,,,,,,,,,,,,,,,,0
University of Science and Arts of Oklahoma,https://usao.edu/student-life/student-services/counseling-services,,,,,,,,,,,,,,,,,,,0
Southeastern Oklahoma State University,https://www.se.edu/student-wellness/student-health-services,,,,,,,,,,,,,,,,,,,0
Southwestern Oklahoma State University,https://www.swosu.edu/about/conference-centers-facilities,,,,,,,,,,,,,,,,,,,0
Eastern Oregon University,https://www.eou.edu/health,,,,,,,,,,,,,,,,,,,0
Oregon Institute of Technology,https://www.oit.edu/campus-life/student-health,1,['https://www.oit.edu/campus-life/student-health/medical-clinic'],1410,61.64,8.29,1,1,0,0,0,0,0,0.045,0.472,0.237,"['Fri, 18 Sep 2020 04:52:27 GMT']",1,"['https://www.oit.edu/campus-life/student-health', 'https://www.oit.edu/campus-life/student-health/medical-clinic']",1
Oregon State University,https://studenthealth.oregonstate.edu,5,"['https://studenthealth.oregonstate.edu/transgender-care', 'https://studenthealth.oregonstate.edu/book/export/html/1411', 'https://studenthealth.oregonstate.edu/sexual-and-reproductive-health/intimate-exams']",6789,64.72,8.78,4,3,1,0,0,0,0,0.046,0.554,0.162,"['Fri, 18 Sep 2020 04:53:06 GMT', 'Tue, 20 Nov 2018 22:14:10 GMT', 'Fri, 18 Sep 2020 04:53:06 GMT', 'Fri, 18 Sep 2020 04:53:07 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT']",2,"['https://studenthealth.oregonstate.edu', 'https://studenthealth.oregonstate.edu/clinical-services', 'https://studenthealth.oregonstate.edu/clinical-services/transgender-care']",1
University of Oregon,https://health.uoregon.edu,6,"['https://health.uoregon.edu/sensitive-exam', 'https://health.uoregon.edu/faqs', 'https://health.uoregon.edu/files/HPV9_vaccine.pdf', 'https://health.uoregon.edu/sites/health1.uoregon.edu/files/2017-2018%20Student%20Guide%2C%20Domestic.pdf']",11324,60.94,9.94,3,1,0,0,0,2,0,0.052,0.485,0.1,"['Fri, 18 Sep 2020 05:03:08 GMT', 'Fri, 18 Sep 2020 05:03:08 GMT', 'Wed, 05 Jul 2017 20:19:04 GMT', 'Wed, 05 Jul 2017 20:19:04 GMT', -1, -1]",1,"['https://health.uoregon.edu', 'https://health.uoregon.edu/faqs']",1
Portland State University,https://www.pdx.edu/health-counseling,3,"['https://www.pdx.edu/health-counseling/health', 'https://www.pdx.edu/health-counseling/sites/g/files/znldhr771/files/2020-03/2019-2020_PSU_Combo_Brochure_USI.pdf']",1372,91.02,3.45,2,1,1,0,0,0,0,0.046,0.656,0.099,"['Fri, 18 Sep 2020 05:03:55 GMT', 'Tue, 25 Aug 2020 17:08:38 GMT', 'Wed, 04 Mar 2020 20:11:02 GMT']",1,"['https://www.pdx.edu/health-counseling', 'https://www.pdx.edu/health-counseling/health']",1
Southern Oregon University,https://inside.sou.edu/health,1,['https://inside.sou.edu/health/services.html'],2733,65.73,7.57,1,1,0,0,0,0,0,0.035,0.529,0.212,"['Fri, 18 Sep 2020 05:13:56 GMT']",1,"['https://inside.sou.edu/health', 'https://inside.sou.edu/health/services.html']",1
