University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD,Progesterone IUD,Progestin,Hormonal IUD,Mirena,Skyla,Kyleena,Liletta,Copper IUD,Non-Hormonal IUD,Nonhormonal IUD,Paragard,Contraceptive implant,Nexplanon,Contraceptive injection,Control shot,Depo-Provera,Depo,emergency contraception,emergency contraceptives,morning after pill,Plan B,levonorgestrel,ella,ulipristal acetate,contraceptive pill,control pill,diaphragm,spermicide,contraceptive patch,control patch,vaginal ring,control ring,contraceptive ring,cervical cap,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
Coastal Carolina University,https://www.coastal.edu/health,1,['https://www.coastal.edu/health/services/womenshealth/'],654,60.43,7.84,20,1,9,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.123,0.593,0.073,[-1],2,"['https://www.coastal.edu/health', 'https://www.coastal.edu/health/services/', 'https://www.coastal.edu/health/services/womenshealth/']",1
South Carolina State University,https://www.scsu.edu/studentaffairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of South Carolina Upstate,https://www.uscupstate.edu/campus-life/health-and-safety/health-services,1,['https://www.uscupstate.edu/campus-life/health-and-safety/health-services/appointments/'],678,80.65,4.59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.631,0.217,[-1],1,"['https://www.uscupstate.edu/campus-life/health-and-safety/health-services', 'https://www.uscupstate.edu/campus-life/health-and-safety/health-services/appointments/']",1
Winthrop University,https://www.winthrop.edu/hcs,5,"['https://www.winthrop.edu/hcs/mens-and-womens-health.aspx', 'https://www.winthrop.edu/hcs/health-information.aspx', 'https://www.winthrop.edu/hcs/well-woman-exam-class.aspx', 'https://www.winthrop.edu/hcs/cs-off-campus-resources.aspx', 'https://www.winthrop.edu/hcs/cs-faculty-staff-referral-how-to.aspx']",5042,48.16,9.33,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041,0.534,0.215,"[-1, -1, -1, -1, -1]",1,"['https://www.winthrop.edu/hcs', 'https://www.winthrop.edu/hcs/cs-off-campus-resources.aspx']",1
Black Hills State University,https://www.bhsu.edu/Student-Life/Student-Services/Student-Health-Services,1,['https://www.bhsu.edu/Student-Life/Student-Services/Student-Health-Services'],1328,59.03,8.32,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.018,0.565,0.092,[-1],0,['https://www.bhsu.edu/Student-Life/Student-Services/Student-Health-Services'],1
Dakota State University,https://dsu.edu/student-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Northern State University,https://www.northern.edu/campus-life/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
South Dakota State University,https://www.sdstate.edu/student-health-clinic-and-counseling-services/student-health-clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of South Dakota,https://www.usd.edu/student-life/student-health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Austin Peay State University,https://www.apsu.edu/health-and-counseling/boyd-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
East Tennessee State University,https://www.etsu.edu/nursing/universityhealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Memphis,https://www.memphis.edu/health,2,['https://www.memphis.edu/health/familyplanning.php'],694,70.52,5.93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.567,0.1,"[-1, 'Wed, 18 Mar 2020 21:46:02 GMT']",1,"['https://www.memphis.edu/health', 'https://www.memphis.edu/health/familyplanning.php']",1
Middle Tennessee State University,https://www.mtsu.edu/healthservices,8,"['https://www.mtsu.edu/healthservices/women/birth-control.php', 'https://www.mtsu.edu/healthservices/women/index.php', 'https://www.mtsu.edu/healthservices/women/exam.php', 'https://www.mtsu.edu/healthservices/outpatient.php', 'http://www.mtsu.edu/healthservices/PDFs/2011-2012_Fee_Schedule.pdf', 'https://www.mtsu.edu/healthservices/std.php']",3627,81.11,4.27,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.023,0.589,0.17,"[-1, -1, -1, 'Wed, 29 Aug 2018 20:07:41 GMT', -1, 'Mon, 22 Apr 2019 12:37:06 GMT', -1, -1]",1,"['https://www.mtsu.edu/healthservices', 'https://www.mtsu.edu/healthservices/women/index.php']",1
The University of Tennessee Chattanooga,https://www.utc.edu/university-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
The University of Tennessee Knoxville,https://studenthealth.utk.edu,2,"['https://studenthealth.utk.edu/clinics-services-staff/womens-health-clinic/', 'https://studenthealth.utk.edu/clinics-services-staff/medical-staff/anita-blatnik-apn/']",1095,61.34,8.66,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.587,0.146,"[-1, -1]",-1,[],1
The University of Tennessee Martin,https://www.utm.edu/departments/shcs,4,"['https://www.utm.edu/departments/shcs/studenthealth.php', 'https://www.utm.edu/departments/shcs/cdc/pid.php', 'https://www.utm.edu/departments/shcs/healthinfo.php']",3138,47.13,12.24,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.029,0.585,0.235,"[-1, -1, -1, 'Thu, 03 Jan 2019 16:05:59 GMT']",1,"['https://www.utm.edu/departments/shcs', 'https://www.utm.edu/departments/shcs/studenthealth.php']",1
Tennessee State University,http://www.tnstate.edu/campus_life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Tennessee Technological University,https://www.tntech.edu/healthservices,2,['https://www.tntech.edu/healthservices/faqs.php'],808,84.57,3.27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.041,0.746,0.004,"[-1, 'Wed, 25 Mar 2020 20:08:10 GMT']",1,"['https://www.tntech.edu/healthservices', 'https://www.tntech.edu/healthservices/faqs.php']",1
Angelo State University,https://www.angelo.edu/services/health_clinic_counseling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas A & M University Corpus Christi,https://healthcenter.tamucc.edu,1,['https://healthcenter.tamucc.edu/Health%20Center%20Services/womens-services.html'],302,46,10.54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.596,0.292,"['Fri, 14 Aug 2020 20:22:27 GMT']",2,"['https://healthcenter.tamucc.edu', 'https://healthcenter.tamucc.edu/Health%20Alerts/index.html', 'https://healthcenter.tamucc.edu/Students/how-to-protest-safely.docx']",1
Texas A&M University Texarkana,https://tamut.edu/Campus-Life/Student-Health-Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas A & M University Commerce,http://www.tamuc.edu/CampusLife/CampusServices/studentHealthServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Houston Clear Lake,https://www.uhcl.edu/student-affairs/health-wellness/health-services,2,"['https://www.uhcl.edu/student-affairs/health-wellness/health-services/', 'https://www.uhcl.edu/student-affairs/health-wellness/health-services/services']",2061,68.79,6.24,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014,0.712,0.101,"[-1, -1]",0,['https://www.uhcl.edu/student-affairs/health-wellness/health-services'],1
University of Houston Downtown,https://www.uhd.edu/student-life/health/Pages,3,"['https://www.uhd.edu/student-life/health/Pages/health-students.aspx', 'https://www.uhd.edu/student-life/health/Pages/resources.aspx', 'https://www.uhd.edu/student-life/health/Pages/default.aspx']",2960,71.51,10.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.596,-0.205,"[-1, -1, -1]",-1,[],1
University of Houston Victoria,https://www.uhv.edu/counseling/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Houston,https://www.uh.edu/healthcenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Lamar University,https://www.lamar.edu/students/student-engagement/student-health-center,1,['https://www.lamar.edu/students/student-engagement/student-health-center/frequently-asked-questions.html'],725,72.76,6.61,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.055,0.661,0.109,"['Wed, 12 Aug 2020 21:48:34 GMT']",1,"['https://www.lamar.edu/students/student-engagement/student-health-center', 'https://www.lamar.edu/students/student-engagement/student-health-center/frequently-asked-questions.html']",1
Texas A & M International University,https://www.tamiu.edu/health,1,['https://www.tamiu.edu/health/services.shtml'],524,51.26,9.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.642,0.163,[-1],1,"['https://www.tamiu.edu/health', 'https://www.tamiu.edu/health/travelquestionnaire_new.docx']",1
Midwestern State University,https://msutexas.edu/healthcenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of North Texas,https://studentaffairs.unt.edu/student-health-and-wellness-center,3,"['https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/resources/health-and-wellness-faq', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/health-education-programming']",5776,72.84,7.17,95,37,23,0,0,0,3,6,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0.084,0.562,0.134,"['Sun, 16 Aug 2020 01:25:50 GMT', 'Sun, 16 Aug 2020 02:25:47 GMT', 'Sun, 16 Aug 2020 07:28:04 GMT']",1,"['https://studentaffairs.unt.edu/student-health-and-wellness-center', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health']",1
The University of Texas Rio Grande Valley,https://www.utrgv.edu/health-services,2,"['https://www.utrgv.edu/health-services/womens-wellness/index.htm', 'https://www.utrgv.edu/health-services/womens-wellness/womens-wellness-faqs/index.htm']",1223,51.9,10.63,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.56,0.18,"['Thu, 12 Sep 2019 14:48:31 GMT', 'Thu, 12 Sep 2019 14:48:32 GMT']",1,"['https://www.utrgv.edu/health-services', 'https://www.utrgv.edu/health-services/womens-wellness/index.htm']",1
Prairie View A & M University,https://www.pvamu.edu/healthservices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Sam Houston State University,https://www.shsu.edu/dept/student-health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Stephen F Austin State University,http://www.sfasu.edu/life-at-sfa/health-safety/health-clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas State University,https://www.healthcenter.txstate.edu,9,"['https://www.healthcenter.txstate.edu/SERVICES.html', 'https://www.healthcenter.txstate.edu/ABOUT/providers.html', 'https://www.healthcenter.txstate.edu/Round-Rock-Student-Health-Center.html', 'https://www.healthcenter.txstate.edu/APPTS.html', 'https://www.healthcenter.txstate.edu/CHARGES-INSURANCE/Health-Insurance-Options-for-Students.html', 'https://www.healthcenter.txstate.edu/covid-19/', 'https://www.healthcenter.txstate.edu/HPS/request-presentation.html', 'https://www.healthcenter.txstate.edu/AFTER-HOURS/sexual-assault-resources.html', 'https://www.healthcenter.txstate.edu/covid-19.html']",22049,67.74,6.93,52,10,8,0,3,0,6,0,0,0,0,0,0,0,2,4,1,0,0,5,1,0,0,2,3,2,0,0,2,0,0,3,0,0,0,0,0,0.073,0.62,0.079,"['Wed, 12 Aug 2020 20:41:14 GMT', 'Thu, 06 Aug 2020 19:23:11 GMT', 'Wed, 12 Aug 2020 22:06:22 GMT', 'Wed, 12 Aug 2020 18:25:40 GMT', 'Wed, 12 Aug 2020 16:24:17 GMT', 'Fri, 14 Aug 2020 19:00:54 GMT', 'Mon, 10 Aug 2020 16:28:29 GMT', 'Wed, 12 Aug 2020 17:47:35 GMT', 'Fri, 14 Aug 2020 18:50:37 GMT']",1,"['https://www.healthcenter.txstate.edu', 'https://www.healthcenter.txstate.edu/Round-Rock-Student-Health-Center.html']",1
Sul Ross State University,https://www.sulross.edu/page/343/student-health-services,1,['https://www.sulross.edu/page/343/student-health-services'],1069,61.34,8.66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.536,0.2,"['Sun, 16 Aug 2020 06:45:05 GMT']",0,['https://www.sulross.edu/page/343/student-health-services'],1
Tarleton State University,https://www.tarleton.edu/healthservices,8,"['http://www.tarleton.edu/healthservices/services/stephenville.html', 'https://www.tarleton.edu/healthservices/documents/forms/nuvaring.pdf', 'http://www.tarleton.edu/healthservices/forms/stephenville.html', 'https://www.tarleton.edu/healthservices/documents/forms/fhhf.pdf']",857,42.76,10.89,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.705,0.149,"[-1, 'Thu, 13 Aug 2020 16:53:23 GMT', 'Thu, 13 Aug 2020 16:53:07 GMT', 'Thu, 13 Aug 2020 16:53:44 GMT', -1, 'Thu, 13 Aug 2020 16:53:17 GMT', 'Thu, 13 Aug 2020 16:53:14 GMT', 'Thu, 13 Aug 2020 16:53:17 GMT']",1,"['https://www.tarleton.edu/healthservices', 'https://www.tarleton.edu/healthservices/services/stephenville.html']",1
Texas A & M University Kingsville,http://www.tamuk.edu/shw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas A & M University College Station,https://shs.tamu.edu,9,"['https://shs.tamu.edu/services/', 'https://shs.tamu.edu/presentation-request/', 'https://shs.tamu.edu/coronavirus/', 'http://shs.tamu.edu/wp-content/uploads/2020/03/FAQ-COVID-19-Version12.pdf', 'https://shs.tamu.edu/summer-services/', 'https://shs.tamu.edu/marketing-request/']",5461,51.03,11.35,15,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.077,0.588,0.173,"[-1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://shs.tamu.edu', 'https://shs.tamu.edu/coronavirus/']",1
The University of Texas at Arlington,https://www.uta.edu/healthservices,4,"['https://www.uta.edu/healthservices/fees%20and%20services/womens-health.php', 'https://www.uta.edu/healthservices/_downloads/CommonProceduresServicesPriceList1.pdf']",818,66.98,8.14,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.619,0.179,"[-1, 'Thu, 24 Oct 2019 16:30:31 GMT', 'Wed, 20 May 2020 19:48:28 GMT', 'Tue, 22 Aug 2017 17:58:35 GMT']",2,"['https://www.uta.edu/healthservices', 'https://www.uta.edu/healthservices/fees%20and%20services/index.php', 'https://www.uta.edu/healthservices/fees%20and%20services/womens-health.php']",1
The University of Texas at Austin,https://www.healthyhorns.utexas.edu,15,"['https://www.healthyhorns.utexas.edu/hs_pills.html', 'https://www.healthyhorns.utexas.edu/HT/HT_diarrhea.html', 'https://www.healthyhorns.utexas.edu/hormonalmethods.html', 'https://www.healthyhorns.utexas.edu/HT/HT_pid.html', 'https://www.healthyhorns.utexas.edu/womenshealth.html', 'http://www.healthyhorns.utexas.edu/HT/HT_migraine.html', 'https://www.healthyhorns.utexas.edu/hs_ring.html', 'http://www.healthyhorns.utexas.edu/HT/HT_mononucleosis.html', 'https://www.healthyhorns.utexas.edu/HT/HT_fibrocysticbreasts.html', 'https://www.healthyhorns.utexas.edu/HT/HT_migraine.html', 'https://www.healthyhorns.utexas.edu/hs_uhssexualassaultforensicexams.html', 'https://www.healthyhorns.utexas.edu/HT/HT_ringworm.html', 'https://www.healthyhorns.utexas.edu/HT/HT_naloxone.html', 'https://www.healthyhorns.utexas.edu/HT/HT_shingles.html']",28526,71.02,6.62,47,13,5,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,10,0,0,0,0,0,0,0,9,2,0,0,0,0,0,1,0,0.056,0.514,0.125,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, 'Mon, 24 Oct 2016 16:27:00 GMT', -1, -1, -1, -1, -1]",1,"['https://www.healthyhorns.utexas.edu', 'https://www.healthyhorns.utexas.edu/hs_uhssexualassaultforensicexams.html']",1
The University of Texas at Dallas,https://www.utdallas.edu/healthcenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
The University of Texas at El Paso,https://www.utep.edu/chs/shc,2,"['https://www.utep.edu/chs/shc/services/womens-health.html', 'https://www.utep.edu/chs/shc/services/general-services.html']",1022,70.26,6.53,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.52,0.094,"[-1, -1]",2,"['https://www.utep.edu/chs/shc', 'https://www.utep.edu/chs/shc/services/services.html', 'https://www.utep.edu/chs/shc/services/general-services.html']",1
The University of Texas at Tyler,https://www.uttyler.edu/clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
The University of Texas at San Antonio,https://www.utsa.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas Southern University,http://www.tsu.edu/students-services/index.html/departments/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas Tech University,https://www.depts.ttu.edu/studenthealth,3,"['https://www.depts.ttu.edu/studenthealth/womenshealth/', 'https://www.depts.ttu.edu/studenthealth/travelhealthquestionnaire/', 'https://www.depts.ttu.edu/studenthealth/nurseclinic/']",2798,74.16,5.67,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.548,0.082,"[-1, -1, -1]",1,"['https://www.depts.ttu.edu/studenthealth', 'https://www.depts.ttu.edu/studenthealth/travelhealthquestionnaire/']",1
Texas Woman's University,https://twu.edu/student-health-services,2,"['https://twu.edu/student-health-services/health-services-provided/', 'https://twu.edu/student-health-services/student-health-insurance/twu-student-health-insurance-plan/']",1146,67.34,6.59,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.581,0.136,"[-1, -1]",1,"['https://twu.edu/student-health-services', 'https://twu.edu/student-health-services/health-services-provided/']",1
West Texas A & M University,https://www.wtamu.edu/student-support/medical-services,3,"['https://www.wtamu.edu/student-support/medical-services/patient-education-and-information.html', 'https://www.wtamu.edu/student-support/medical-services/index.html', 'https://www.wtamu.edu/student-support/medical-services/index.xml']",4568,73.8,6.49,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0.044,0.682,0.012,"['Thu, 13 Aug 2020 14:48:11 GMT', 'Thu, 13 Aug 2020 14:53:30 GMT', 'Thu, 13 Aug 2020 14:53:29 GMT']",1,"['https://www.wtamu.edu/student-support/medical-services', 'https://www.wtamu.edu/student-support/medical-services/index.html']",1
Dixie State University,https://wellness.dixie.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Utah State University,https://health.usu.edu,1,['https://health.usu.edu/health_center/womens-health-and-appointment-preparation'],735,14.54,18.58,11,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.017,0.572,0.236,[-1],1,"['https://health.usu.edu', 'https://health.usu.edu/health_center/womens-health-and-appointment-preparation.php']",1
Utah Valley University,https://www.uvu.edu/studenthealth,1,['https://www.uvu.edu/studenthealth/medical/'],2675,89.97,2.93,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.601,0.127,[-1],1,"['https://www.uvu.edu/studenthealth', 'https://www.uvu.edu/studenthealth/medical/']",1
University of Utah,https://studenthealth.utah.edu,2,"['https://studenthealth.utah.edu/services/womens-health.php', 'https://studenthealth.utah.edu/services/fees.php']",814,82.95,3.91,9,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.096,0.463,0.234,"[-1, -1]",1,"['https://studenthealth.utah.edu', 'https://studenthealth.utah.edu/services/fees.php']",1
Weber State University,https://www.weber.edu/healthcenter,1,['https://www.weber.edu/healthcenter/pharmacy.html'],528,61.38,9.12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.586,0.179,[-1],1,"['https://www.weber.edu/healthcenter', 'https://www.weber.edu/healthcenter/pharmacy.html']",1
Castleton University,https://www.castleton.edu/campus-life/student-resources/health-wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Lyndon State College,https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling,1,['https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling'],1355,69.77,8.32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02,0.455,0.159,"['Sun, 16 Aug 2020 07:36:55 GMT']",0,['https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling'],1
Vermont Technical College,https://www.vtc.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Vermont,https://www.uvm.edu/health/SHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
College of William and Mary,https://www.wm.edu/offices/wellness/healthcenter,5,"['https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/birthcontrol/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/pregnancytestingandcounseling/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/documents/SHC%20Charges.pdf']",2678,76.03,6.34,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0.07,0.648,0.104,"[-1, -1, -1, 'Thu, 13 Aug 2020 02:02:29 GMT', 'Thu, 13 Aug 2020 02:02:30 GMT']",2,"['https://www.wm.edu/offices/wellness/healthcenter', 'https://www.wm.edu/offices/wellness/healthcenter/services/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php']",1
Christopher Newport University,https://cnu.edu/life/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
George Mason University,https://shs.gmu.edu,15,"['https://shs.gmu.edu/healthed/birthcontrol/', 'https://shs.gmu.edu/services/womenshealth/', 'https://shs.gmu.edu/healthed/sexualhealth/', 'https://shs.gmu.edu/fees/', 'https://shs.gmu.edu/healthed/pharmacies/', 'https://shs.gmu.edu/services/', 'https://shs.gmu.edu/insurance/faq/', 'https://shs.gmu.edu/about/faq/', 'https://shs.gmu.edu/insurance/valueaddedbenefits/', 'https://shs.gmu.edu/healthed/students/', 'https://shs.gmu.edu/locations/urgentcare/', 'https://shs.gmu.edu/', 'https://shs.gmu.edu/healthed/hpv/', 'https://shs.gmu.edu/drop_in_immunizationclinic2019/', 'https://shs.gmu.edu/healthed/']",14488,45.85,11.35,78,24,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,1,0,1,0,0,0,2,4,1,1,0,0,0,0,0,1,0.093,0.558,0.198,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://shs.gmu.edu', 'https://shs.gmu.edu/services/']",1
James Madison University,https://www.jmu.edu/healthcenter,7,"['https://www.jmu.edu/healthcenter/medicalservices/womens-health-medical-services.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/faq.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/services_accordion_index.shtml', 'https://www.jmu.edu/healthcenter/survivor-advocacy/get-help.shtml', 'https://www.jmu.edu/healthcenter/StudentCare/dermatology.shtml']",4810,71.71,6.97,22,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.047,0.721,0.088,"[-1, -1, 'Fri, 06 Sep 2019 21:15:13 GMT', -1, -1, -1, -1]",2,"['https://www.jmu.edu/healthcenter', 'https://www.jmu.edu/healthcenter/medicalservices/index.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/services_accordion_index.shtml']",1
Longwood University,http://www.longwood.edu/health,1,['http://www.longwood.edu/health/health-topics/family-planning/'],449,63.78,6.91,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.099,0.601,0.108,[-1],2,"['http://www.longwood.edu/health', 'http://www.longwood.edu/health/health-topics/', 'http://www.longwood.edu/health/health-topics/family-planning/']",1
