University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
Binghamton University,https://www.binghamton.edu/health,1,['https://www.binghamton.edu/health/services/womens-services.html'],261,30.06,11.85,2,1,1,0,0,0,0,0.035,0.716,0.072,[-1],1,"['https://www.binghamton.edu/health', 'mailto:?subject=Decker%20Student%20Health%20Services%20Center%20%7C%20Binghamton%20University&body=https://www.binghamton.edu/health/index.html']",1
University at Buffalo,https://www.buffalo.edu/studentlife/who-we-are/departments,,,,,,,,,,,,,,,,,,,0
Stony Brook University,https://www.stonybrook.edu/commcms/studentaffairs/shs,,,,,,,,,,,,,,,,,,,0
SUNY College of Environmental Science and Forestry,https://www.esf.edu/health,,,,,,,,,,,,,,,,,,,0
SUNY Polytechnic Institute,https://sunypoly.edu/student-life/student-resources,1,['https://sunypoly.edu/student-life/student-resources/wellness-center/medical-services'],823,62.06,8.66,2,1,1,0,0,0,0,0.06,0.642,-0.008,[-1],2,"['https://sunypoly.edu/student-life/student-resources', 'https://sunypoly.edu/student-life/student-resources/wellness-center', 'https://sunypoly.edu/student-life/student-resources/wellness-center/medical-services']",1
SUNY College at Brockport,https://www.brockport.edu/life/health_center,,,,,,,,,,,,,,,,,,,0
SUNY Buffalo State,https://weigel.buffalostate.edu,3,"['https://weigel.buffalostate.edu/womens-health', 'http://weigel.buffalostate.edu/sites/weigel.buffalostate.edu/files/uploads/WHC%20Forms/medical_release_from_weigel_2017.pdf']",589,71.36,6.86,2,1,0,0,0,1,0,0.072,0.504,0.128,"['Thu, 16 Jul 2020 21:35:29 GMT', -1, -1]",1,"['https://weigel.buffalostate.edu', 'https://weigel.buffalostate.edu/womens-health']",1
SUNY Cortland,https://www2.cortland.edu/offices/student-health-service,,,,,,,,,,,,,,,,,,,0
SUNY at Fredonia,https://www.fredonia.edu/student-life/health-center,,,,,,,,,,,,,,,,,,,0
SUNY College at Geneseo,https://www.geneseo.edu/health,7,"['https://www.geneseo.edu/health/first_gyno_exam', 'https://www.geneseo.edu/health/sti', 'https://www.geneseo.edu/health/sexualhealth_college', 'https://www.geneseo.edu/health/sexual_health', 'https://www.geneseo.edu/health/other_sexual_health', 'https://www.geneseo.edu/health/faq', 'https://www.geneseo.edu/health/hot_topics']",18707,70.56,7.32,41,30,9,0,0,1,1,0.116,0.565,0.103,"['Thu, 16 Jul 2020 19:40:45 GMT', 'Thu, 16 Jul 2020 19:40:54 GMT', 'Thu, 16 Jul 2020 19:40:49 GMT', 'Thu, 16 Jul 2020 19:40:40 GMT', 'Thu, 16 Jul 2020 19:40:47 GMT', 'Thu, 16 Jul 2020 19:40:43 GMT', 'Thu, 16 Jul 2020 19:21:59 GMT']",1,"['https://www.geneseo.edu/health', 'https://www.geneseo.edu/health/sexual_health']",1
State University of New York at New Paltz,https://www.newpaltz.edu/healthcenter,1,['https://www.newpaltz.edu/healthcenter/links.html'],420,76.44,5.21,2,1,1,0,0,0,0,0.041,0.569,0.161,"['Wed, 01 Jul 2020 05:14:13 GMT']",1,"['https://www.newpaltz.edu/healthcenter', 'https://www.newpaltz.edu/healthcenter/links.html']",1
SUNY Oneonta,https://suny.oneonta.edu/health-wellness-center,1,['https://suny.oneonta.edu/health-wellness-center/resources/gay-lesbian-bisexual-transgender-glbt-students'],2188,71.81,7.26,2,1,1,0,0,0,0,0.044,0.52,0.19,"['Thu, 16 Jul 2020 21:44:51 GMT']",2,"['https://suny.oneonta.edu/health-wellness-center', 'https://suny.oneonta.edu/health-wellness-center/resources', 'https://suny.oneonta.edu/health-wellness-center/resources/gay-lesbian-bisexual-transgender-glbt-students']",1
SUNY College at Oswego,https://www.oswego.edu/walker-health-center,,,,,,,,,,,,,,,,,,,0
SUNY College at Potsdam,https://www.potsdam.edu/studentlife/wellness/healthservices,,,,,,,,,,,,,,,,,,,0
SUNY at Purchase College,https://www.purchase.edu/offices/health-services,,,,,,,,,,,,,,,,,,,0
SUNY College at Old Westbury,https://www.oldwestbury.edu/life/student-health,1,['https://www.oldwestbury.edu/life/student-health/services'],512,67.61,6.65,2,2,0,0,0,0,0,0.067,0.59,0.182,"['Fri, 17 Jul 2020 00:33:05 GMT']",1,"['https://www.oldwestbury.edu/life/student-health', 'https://www.oldwestbury.edu/life/student-health/services']",1
SUNY College at Plattsburgh,https://www.plattsburgh.edu/plattslife/health-safety/health-counseling-center,,,,,,,,,,,,,,,,,,,0
SUNY Empire State College,https://www.esc.edu/student-affairs/student-life/health-wellness,,,,,,,,,,,,,,,,,,,0
SUNY Maritime College,https://www.sunymaritime.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,0
Appalachian State University,https://healthservices.appstate.edu,3,"['https://healthservices.appstate.edu/index.php?module=pagesmith&id=113', 'https://healthservices.appstate.edu/womenshealth', 'https://healthservices.appstate.edu/health-service-fees']",1820,74.72,5.89,18,13,5,0,0,0,0,0.186,0.476,0.113,"[-1, -1, -1]",2,"['https://healthservices.appstate.edu', 'https://healthservices.appstate.edu/pagesmith/112', 'https://healthservices.appstate.edu/index.php?module=pagesmith&id=113']",1
East Carolina University,https://studenthealth.ecu.edu,6,"['https://studenthealth.ecu.edu/reproductive/', 'https://studenthealth.ecu.edu/appointments/', 'https://studenthealth.ecu.edu/myths/', 'https://studenthealth.ecu.edu/ways-to-receive-care/', 'https://studenthealth.ecu.edu/faqs/']",10667,68.65,8.61,18,5,3,0,0,8,2,0.085,0.522,0.125,[],-1,[],1
Elizabeth City State University,http://www.ecsu.edu/current-students/student-affairs/health-services,,,,,,,,,,,,,,,,,,,0
Fayetteville State University,https://www.uncfsu.edu/faculty-and-staff/divisions-departments-and-offices/division-of-student-affairs/student-health-services,,,,,,,,,,,,,,,,,,,0
North Carolina A & T State University,https://www.ncat.edu/campus-life/student-affairs/departments/health-services,,,,,,,,,,,,,,,,,,,0
University of North Carolina at Asheville,https://healthandcounseling.unca.edu,,,,,,,,,,,,,,,,,,,0
University of North Carolina at Chapel Hill,https://campushealth.unc.edu,10,"['https://campushealth.unc.edu/services/gynecology/annual-exam-and-pap-smear', 'https://campushealth.unc.edu/services/gynecology/annual-exam-and-pap-smear/about-your-colposcopy', 'https://campushealth.unc.edu/services/gynecology/annual-exam-and-pap-smear/about-your-colposcopy/your-colposcopy', 'https://campushealth.unc.edu/services/gynecology', 'https://campushealth.unc.edu/services/gynecology/annual-exam-and-pap-smear/about-your-colposcopy/during-your-colposcopy', 'https://campushealth.unc.edu/services/gynecology/annual-exam-and-pap-smear/about-your-colposcopy/after-your-colposcopy', 'https://campushealth.unc.edu/services/primary-care/testing-sexually-transmitted-infections-and-diseases-stistd', 'https://campushealth.unc.edu/services/medical-academic-interventions/academic-intervention-contact', 'https://campushealth.unc.edu/services/medical-academic-interventions/psychological-reasons-academic-interventions', 'https://campushealth.unc.edu/about-us/frequently-asked-questions/pharmacy-and-prescriptions']",12411,73.46,6.24,47,41,5,0,0,1,0,0.162,0.548,0.088,"['Fri, 17 Jul 2020 00:33:16 GMT', 'Fri, 17 Jul 2020 00:33:17 GMT', 'Fri, 17 Jul 2020 00:33:19 GMT', 'Fri, 17 Jul 2020 00:33:21 GMT', 'Fri, 17 Jul 2020 00:33:22 GMT', 'Fri, 17 Jul 2020 00:33:24 GMT', 'Fri, 17 Jul 2020 00:33:25 GMT', 'Fri, 17 Jul 2020 00:33:27 GMT', 'Fri, 17 Jul 2020 00:33:28 GMT', 'Fri, 17 Jul 2020 00:33:30 GMT']",1,"['https://campushealth.unc.edu', 'https://campushealth.unc.edu/services/gynecology']",1
University of North Carolina at Charlotte,https://studenthealth.uncc.edu,2,"['https://studenthealth.uncc.edu/medical-services/medical-services-overview', 'https://studenthealth.uncc.edu/general-information/costs-charges']",1767,52.26,9.85,1,1,0,0,0,0,0,0.04,0.525,0.208,"['Fri, 17 Jul 2020 00:33:35 GMT', 'Fri, 17 Jul 2020 00:33:36 GMT']",1,"['https://studenthealth.uncc.edu', 'https://studenthealth.uncc.edu/medical-services/medical-services-overview']",1
University of North Carolina at Greensboro,https://shs.uncg.edu,4,"['https://shs.uncg.edu/womens-clinic', 'https://shs.uncg.edu/women-3/pelvic', 'https://shs.uncg.edu/human-papillomavirus-hpv', 'https://shs.uncg.edu/contraception-birth-control-methods']",2326,69.99,7.22,6,4,1,0,0,1,0,0.075,0.541,0.134,"[-1, -1, -1, -1]",2,"['https://shs.uncg.edu', 'https://shs.uncg.edu/massage', 'https://shs.uncg.edu/womens-clinic']",1
North Carolina Central University,https://www.nccu.edu/life-nc-central/health-and-well-being/student-health-center,,,,,,,,,,,,,,,,,,,0
North Carolina State University at Raleigh,https://healthypack.dasa.ncsu.edu,10,"['https://healthypack.dasa.ncsu.edu/care-provided/womens-health/abnormal-pap-smears/', 'https://healthypack.dasa.ncsu.edu/care-provided/womens-health/annual-well-woman-visit/', 'https://healthypack.dasa.ncsu.edu/care-provided/womens-health/', 'https://healthypack.dasa.ncsu.edu/wp-content/uploads/sites/15/2018/08/2018-2019-Charge-List.pdf', 'https://healthypack.dasa.ncsu.edu/site-index/', 'https://healthypack.dasa.ncsu.edu/policies-regulations-and-rules/', 'https://healthypack.dasa.ncsu.edu/about/', 'https://healthypack.dasa.ncsu.edu/author/ladare/']",4549,70.28,7.07,22,1,1,0,0,16,4,0.104,0.472,0.185,"[-1, -1, -1, 'Wed, 02 Jan 2019 15:49:36 GMT', 'Mon, 13 Aug 2018 12:42:41 GMT', 'Thu, 01 Feb 2018 20:21:44 GMT', -1, -1, -1, -1]",1,"['https://healthypack.dasa.ncsu.edu', 'https://healthypack.dasa.ncsu.edu/about/']",1
University of North Carolina Wilmington,https://uncw.edu/healthservices,4,"['https://uncw.edu/healthservices/shc_services.html', 'https://uncw.edu/healthservices/promotion_consultations.html', 'https://uncw.edu/healthservices/shc_vaccines.html']",4461,73.55,6.29,6,5,1,0,0,0,0,0.069,0.616,0.108,"[-1, -1, -1, -1]",2,"['https://uncw.edu/healthservices', 'https://uncw.edu/healthservices/shc.html', 'https://uncw.edu/healthservices/shc_vaccines.html']",1
University of North Carolina at Pembroke,https://www.uncp.edu/campus-life/student-health-services,,,,,,,,,,,,,,,,,,,0
Winston Salem State University,https://www.wssu.edu/student-life/university-wellness-center,1,['https://www.wssu.edu/student-life/university-wellness-center/health-services/index.html'],2083,71.09,5.97,2,1,1,0,0,0,0,0.038,0.74,0.01,[-1],1,"['https://www.wssu.edu/student-life/university-wellness-center', 'https://www.wssu.edu/student-life/university-wellness-center/health-services/index.html']",1
Western Carolina University,https://www.wcu.edu/experience/health-and-wellness/health-services,,,,,,,,,,,,,,,,,,,0
Dickinson State University,https://www.dickinsonstate.edu/student-services/student-resource-and-opportunity-soar-center/health-wellness-and-safety,,,,,,,,,,,,,,,,,,,0
Mayville State University,https://mayvillestate.edu/student-resources/health-services,,,,,,,,,,,,,,,,,,,0
Minot State University,https://www.minotstateu.edu/health,,,,,,,,,,,,,,,,,,,0
University of North Dakota,https://und.edu/student-life/student-health,2,"['https://und.edu/student-life/student-health/', 'https://und.edu/student-life/student-health/medical-services.html']",2843,93.49,2.38,1,1,0,0,0,0,0,0.102,0.766,0.081,"[-1, -1]",0,['https://und.edu/student-life/student-health'],1
North Dakota State University Main Campus,https://www.ndsu.edu/studenthealthservice,,,,,,,,,,,,,,,,,,,0
Valley City State University,https://www.vcsu.edu/student-life/counseling-health-services,,,,,,,,,,,,,,,,,,,0
University of Akron Main Campus,https://www.uakron.edu/healthservices,2,"['https://www.uakron.edu/healthservices/well-womens-clinic.dot', 'https://www.uakron.edu/healthservices/']",904,72.94,6.15,5,2,2,0,0,1,0,0.087,0.603,0.224,"[-1, -1]",0,['https://www.uakron.edu/healthservices'],1
Central State University,https://studentlife.centralstate.edu,1,['https://studentlife.centralstate.edu/index2.php?num=7'],544,66.88,6.56,1,1,0,0,0,0,0,0.043,0.545,0.084,[-1],1,"['https://studentlife.centralstate.edu', 'https://studentlife.centralstate.edu/index2.php?num=7']",1
University of Cincinnati Main Campus,https://med2.uc.edu/uhs,,,,,,,,,,,,,,,,,,,0
Cleveland State University,https://www.csuohio.edu/health/health,,,,,,,,,,,,,,,,,,,0
Kent State University at Salem,https://www.kent.edu/uhs,,,,,,,,,,,,,,,,,,,0
Kent State University at Kent,https://www.kent.edu/UHS/student-health,,,,,,,,,,,,,,,,,,,0
Miami University Oxford,https://miamioh.edu/student-life/student-health-service,,,,,,,,,,,,,,,,,,,0
Ohio State University Lima Campus,https://lima.osu.edu/current-students/health-and-wellness-services,,,,,,,,,,,,,,,,,,,0
Ohio State University Mansfield Campus,https://shs.osu.edu,2,['https://shs.osu.edu/services/gynecologic-services'],666,65.01,6.93,4,3,1,0,0,0,0,0.089,0.546,0.054,"[-1, -1]",1,"['https://shs.osu.edu', 'https://shs.osu.edu/services/gynecologic-services']",1
Ohio State University Main Campus,https://shs.osu.edu,2,['https://shs.osu.edu/services/gynecologic-services'],666,65.01,6.93,4,3,1,0,0,0,0,0.089,0.546,0.054,"[-1, -1]",1,"['https://shs.osu.edu', 'https://shs.osu.edu/services/gynecologic-services']",1
Ohio University Main Campus,https://www.ohio.edu/student-insurance,,,,,,,,,,,,,,,,,,,0
Shawnee State University,https://www.shawnee.edu/campus-life/student-health-counseling,1,['https://www.shawnee.edu/campus-life/student-health-counseling/free-health-clinic-services'],3638,71.2,6.13,2,1,1,0,0,0,0,0.042,0.538,-0.085,"['Thu, 16 Jul 2020 20:43:45 GMT']",1,"['https://www.shawnee.edu/campus-life/student-health-counseling', 'https://www.shawnee.edu/campus-life/student-health-counseling/free-health-clinic-services']",1
University of Toledo,https://www.utoledo.edu/healthservices/hsc,,,,,,,,,,,,,,,,,,,0
Wright State University Main Campus,https://www.wright.edu/student-health-services,2,"['https://www.wright.edu/student-health-services', 'https://www.wright.edu/student-health-services/health-care-and-wellness-services']",1244,81.23,4.84,4,2,2,0,0,0,0,0.048,0.679,0.057,"['Fri, 17 Jul 2020 00:37:33 GMT', 'Fri, 17 Jul 2020 00:37:34 GMT']",0,['https://www.wright.edu/student-health-services'],1
Wright State University Lake Campus,https://www.wright.edu/student-health-services,2,"['https://www.wright.edu/student-health-services', 'https://www.wright.edu/student-health-services/health-care-and-wellness-services']",1244,81.23,4.84,4,2,2,0,0,0,0,0.048,0.679,0.057,"['Fri, 17 Jul 2020 00:37:33 GMT', 'Fri, 17 Jul 2020 00:37:34 GMT']",0,['https://www.wright.edu/student-health-services'],1
Youngstown State University,https://ysu.edu/wick-primary-care-ysu,,,,,,,,,,,,,,,,,,,0
Cameron University,https://www.cameron.edu/wellnesscenter,,,,,,,,,,,,,,,,,,,0
University of Central Oklahoma,https://www.uco.edu/offices/wellness/services,,,,,,,,,,,,,,,,,,,0
East Central University,https://www.ecok.edu/current-students/student-services/student-health-services,,,,,,,,,,,,,,,,,,,0
Langston University,https://www.langston.edu/healthclinic,,,,,,,,,,,,,,,,,,,0
Northeastern State University,https://offices.nsuok.edu/studentaffairs/Student-Services/Student-Health-Services,,,,,,,,,,,,,,,,,,,0
Northwestern Oklahoma State University,https://www.nwosu.edu/student-services/jr-holder-wellness-center,,,,,,,,,,,,,,,,,,,0
Oklahoma State University Main Campus,https://uhs.okstate.edu,,,,,,,,,,,,,,,,,,,0
University of Oklahoma Norman Campus,https://www.ou.edu/healthservices,2,"['https://www.ou.edu/healthservices/medical-services/womenscenter', 'https://www.ou.edu/healthservices/medical-services/lgbtq-health']",1282,63.48,8.59,9,5,3,0,0,1,0,0.061,0.628,0.151,"[-1, -1]",2,"['https://www.ou.edu/healthservices', 'https://www.ou.edu/healthservices/pharmacy.html', 'https://www.ou.edu/healthservices/medical-services/lgbtq-health.html']",1
Oklahoma State University Institute of Technology,https://osuit.edu/student-union/health,,,,,,,,,,,,,,,,,,,0
Rogers State University,https://www.rsu.edu/campus-life/health-wellness,,,,,,,,,,,,,,,,,,,0
University of Science and Arts of Oklahoma,https://usao.edu/student-life/student-services/health-services,,,,,,,,,,,,,,,,,,,0
Southeastern Oklahoma State University,https://www.se.edu/student-wellness/student-health-services,,,,,,,,,,,,,,,,,,,0
Southwestern Oklahoma State University,https://www.swosu.edu/about/conference-centers-facilities,,,,,,,,,,,,,,,,,,,0
Eastern Oregon University,https://www.eou.edu/health,,,,,,,,,,,,,,,,,,,0
Oregon Institute of Technology,https://www.oit.edu/campus-life/student-health,1,['https://www.oit.edu/campus-life/student-health/medical-clinic'],1228,60.42,7.73,1,1,0,0,0,0,0,0.037,0.645,0.235,[-1],1,"['https://www.oit.edu/campus-life/student-health', 'https://www.oit.edu/campus-life/student-health/medical-clinic']",1
Oregon State University,https://studenthealth.oregonstate.edu,2,"['https://studenthealth.oregonstate.edu/transgender-care', 'https://studenthealth.oregonstate.edu/sexual-and-reproductive-health/intimate-exams']",3329,62.87,9.06,4,3,1,0,0,0,0,0.048,0.575,0.15,"['Fri, 17 Jul 2020 00:37:42 GMT', 'Fri, 17 Jul 2020 00:37:43 GMT']",2,"['https://studenthealth.oregonstate.edu', 'https://studenthealth.oregonstate.edu/clinical-services', 'https://studenthealth.oregonstate.edu/clinical-services/transgender-care']",1
University of Oregon,https://health.uoregon.edu,7,"['https://health.uoregon.edu/faqs', 'https://health.uoregon.edu/sensitive-exam', 'https://health.uoregon.edu/files/HPV9_vaccine.pdf', 'https://health.uoregon.edu/sites/health1.uoregon.edu/files/2018-19_Student_Guide_International.pdf']",10943,60.94,9.94,3,1,0,0,0,2,0,0.052,0.485,0.1,"['Fri, 17 Jul 2020 00:37:47 GMT', 'Fri, 17 Jul 2020 00:37:48 GMT', 'Wed, 05 Jul 2017 20:19:04 GMT', 'Wed, 05 Jul 2017 20:19:04 GMT', 'Thu, 01 Aug 2019 15:20:47 GMT', 'Wed, 28 Nov 2018 23:15:07 GMT', 'Fri, 04 Aug 2017 21:43:56 GMT']",1,"['https://health.uoregon.edu', 'https://health.uoregon.edu/faqs']",1
Portland State University,https://www.pdx.edu/health-counseling,,,,,,,,,,,,,,,,,,,0
Southern Oregon University,https://inside.sou.edu/health,1,['https://inside.sou.edu/health/services.html'],2733,65.73,7.57,1,1,0,0,0,0,0,0.035,0.529,0.212,"['Fri, 17 Jul 2020 00:39:09 GMT']",1,"['https://inside.sou.edu/health', 'https://inside.sou.edu/health/services.html']",1
Western Oregon University,https://wou.edu/health,2,['https://wou.edu/health/departments/medical-services/'],535,68.09,7.07,2,1,1,0,0,0,0,0.039,0.55,0.271,"[-1, 'Wed, 06 Nov 2019 00:08:04 GMT']",1,"['https://wou.edu/health', 'https://wou.edu/health/departments/medical-services/']",1
Bloomsburg University of Pennsylvania,https://intranet.bloomu.edu/health,,,,,,,,,,,,,,,,,,,0
California University of Pennsylvania,https://www.calu.edu/student-life,,,,,,,,,,,,,,,,,,,0
Cheyney University of Pennsylvania,https://cheyney.edu/campus-experience/holistic-student-support/health-and-wellness,,,,,,,,,,,,,,,,,,,0
Clarion University of Pennsylvania,https://www.clarion.edu/student-life/health-fitness-and-wellness/health-care-services,,,,,,,,,,,,,,,,,,,0
East Stroudsburg University of Pennsylvania,https://www.esu.edu/health-and-wellness,,,,,,,,,,,,,,,,,,,0
Edinboro University of Pennsylvania,https://www.edinboro.edu/directory/offices-services/ghering/student-health-services,,,,,,,,,,,,,,,,,,,0
Indiana University of Pennsylvania Main Campus,https://www.iup.edu/healthservice,1,['https://www.iup.edu/healthservice/services/faq/'],1316,75.67,6.27,2,0,0,0,0,1,1,0.034,0.651,0.108,[-1],1,"['https://www.iup.edu/healthservice', 'https://www.iup.edu/healthservice/services/faq/']",1
Kutztown University of Pennsylvania,https://www.kutztown.edu/about-ku/our-campus/maps,,,,,,,,,,,,,,,,,,,0
Lincoln University,https://www.lincolnu.edu/web/thompkins-health-center,,,,,,,,,,,,,,,,,,,0
Lock Haven University,https://www.lockhaven.edu/healthservices,,,,,,,,,,,,,,,,,,,0
Mansfield University of Pennsylvania,https://www.mansfield.edu/residence-life,,,,,,,,,,,,,,,,,,,0
Millersville University of Pennsylvania,https://www.millersville.edu/healthservices,7,"['https://www.millersville.edu/healthservices/services/sexual-concerns.php', 'https://www.millersville.edu/healthservices/services/health-information.php', 'https://www.millersville.edu/healthservices/services/lab-services.php', 'https://www.millersville.edu/healthservices/services/index.php', 'https://www.millersville.edu/healthservices/files/sexually-transmitted-infections.pdf']",1991,62.31,7.6,5,2,2,0,0,1,0,0.092,0.567,0.253,"['Thu, 14 May 2020 18:40:19 GMT', -1, -1, -1, -1, 'Thu, 14 May 2020 18:45:42 GMT', 'Thu, 14 May 2020 18:40:20 GMT']",1,"['https://www.millersville.edu/healthservices', 'https://www.millersville.edu/healthservices/services/lab-services.php']",1
Pennsylvania State University Penn State Erie Behrend College,https://behrend.psu.edu/student-life/student-services/health,3,"['https://behrend.psu.edu/student-life/student-services/health/health-services/womens-health/pelvic-exams', 'https://behrend.psu.edu/student-life/student-services/health/health-services/womens-health/annual-exams', 'https://behrend.psu.edu/student-life/student-services/health/health-services/contraceptive-and-pregnancy-services']",2523,64.9,8.61,4,4,0,0,0,0,0,0.046,0.565,0.032,"['Thu, 16 Jul 2020 19:45:11 GMT', 'Thu, 16 Jul 2020 19:45:09 GMT', 'Wed, 15 Jul 2020 21:00:12 GMT']",2,"['https://behrend.psu.edu/student-life/student-services/health', 'https://behrend.psu.edu/student-life/student-services/health/health-services/mens-health', 'https://behrend.psu.edu/student-life/student-services/health/health-services/contraceptive-and-pregnancy-services']",1
Pennsylvania State University Penn State New Kensington,https://newkensington.psu.edu/student-services/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Wilkes Barre,https://wilkesbarre.psu.edu/story/9971/2020/02/27/travelers-urged-take-precautions-during-spring-break-trips,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Worthington Scranton,https://scranton.psu.edu/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Lehigh Valley,https://lehighvalley.psu.edu,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Altoona,https://altoona.psu.edu/offices-divisions/student-affairs/health-wellness,1,['https://altoona.psu.edu/offices-divisions/student-affairs/health-wellness/health-services/womens-health-services'],859,72.77,6.38,2,1,1,0,0,0,0,0.042,0.742,0.157,"['Thu, 16 Jul 2020 22:04:28 GMT']",2,"['https://altoona.psu.edu/offices-divisions/student-affairs/health-wellness', 'https://altoona.psu.edu/offices-divisions/student-affairs/health-wellness/health-services', 'https://altoona.psu.edu/offices-divisions/student-affairs/health-wellness/health-services/womens-health-services']",1
Pennsylvania State University Penn State Beaver,https://beaver.psu.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Berks,https://berks.psu.edu/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Harrisburg,https://harrisburg.psu.edu/student-health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Brandywine,https://www.brandywine.psu.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State DuBois,https://dubois.psu.edu/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Fayette  Eberly,https://fayette.psu.edu/student-success-center/career-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Hazleton,https://hazleton.psu.edu/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Main Campus,https://studentaffairs.psu.edu/health,4,"['https://studentaffairs.psu.edu/health-wellness/medical-services/services/medical-services/womens-health', 'https://studentaffairs.psu.edu/health-wellness/medical-services/health-information-resources/colposcopy', 'https://studentaffairs.psu.edu/health-wellness/medical-services/policies-patient-resources/sensitive-medical-exams-procedures', 'https://studentaffairs.psu.edu/health-wellness/medical-services/services/medical-services/lgbtq-health']",6376,64.69,8.62,12,8,2,0,0,2,0,0.073,0.543,0.127,[],2,"['https://studentaffairs.psu.edu/health', 'https://studentaffairs.psu.edu/health-wellness/medical-services/health-services-commonwealth-campuses', 'https://studentaffairs.psu.edu/health-wellness/medical-services/services/medical-services/lgbtq-health']",1
Pennsylvania State University Penn State Greater Allegheny,https://greaterallegheny.psu.edu/student-services/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Mont Alto,https://montalto.psu.edu/story/8236/2016/08/19/new-students-those-university-housing-must-submit-immunization-records,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Abington,https://www.abington.psu.edu/health-wellness,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State Schuylkill,https://schuylkill.psu.edu/campus-life/health-services,,,,,,,,,,,,,,,,,,,0
Pennsylvania State University Penn State York,https://york.psu.edu/story/7456/2016/08/19/new-students-those-university-housing-must-submit-immunization-records,,,,,,,,,,,,,,,,,,,0
University of Pittsburgh Bradford,https://www.upb.pitt.edu/life-at-pitt-bradford/health-and-wellness/health-services,,,,,,,,,,,,,,,,,,,0
University of Pittsburgh Greensburg,https://www.greensburg.pitt.edu/student-resources/health-services,,,,,,,,,,,,,,,,,,,0
University of Pittsburgh Johnstown,https://www.johnstown.pitt.edu/health-and-counseling-services/health-services,,,,,,,,,,,,,,,,,,,0
University of Pittsburgh Pittsburgh Campus,https://www.studentaffairs.pitt.edu/shs,,,,,,,,,,,,,,,,,,,0
Shippensburg University of Pennsylvania,https://www.ship.edu/health_center,,,,,,,,,,,,,,,,,,,0
Slippery Rock University of Pennsylvania,https://www.sru.edu/offices/student-health-services,1,['https://www.sru.edu/offices/student-health-services'],1868,69.85,7.03,1,1,0,0,0,0,0,0.048,0.571,0.217,[-1],0,['https://www.sru.edu/offices/student-health-services'],1
Temple University,https://www.temple.edu/studenthealth,5,"['https://www.temple.edu/studenthealth/Gynecology_Examinations.html', 'https://www.temple.edu/studenthealth/Gynecology_Test_Results.html', 'http://www.temple.edu/studenthealth/Gynecology.html', 'https://www.temple.edu/studenthealth/Appointments_Future.html', 'https://www.temple.edu/studenthealth/Sexually_Transmited_Disease_Testing.html']",2205,71.09,6.86,11,0,0,0,0,8,3,0.084,0.553,0.146,"['Tue, 07 Jul 2020 13:08:11 GMT', 'Tue, 07 Jul 2020 13:08:11 GMT', 'Tue, 07 Jul 2020 13:08:11 GMT', 'Tue, 07 Jul 2020 13:08:11 GMT', 'Tue, 07 Jul 2020 13:10:31 GMT']",1,"['https://www.temple.edu/studenthealth', 'https://www.temple.edu/studenthealth/Sexually_Transmited_Disease_Testing.html']",1
West Chester University of Pennsylvania,https://www.wcupa.edu/_services/studentHealthServices,3,"['https://www.wcupa.edu/_services/studentHealthServices/contraception.aspx', 'https://www.wcupa.edu/_services/studentHealthServices/faq.aspx', 'https://www.wcupa.edu/_services/studentHealthServices/services.aspx']",3297,80.64,4.73,4,3,1,0,0,0,0,0.067,0.647,0.134,"[-1, -1, -1]",1,"['https://www.wcupa.edu/_services/studentHealthServices', 'https://www.wcupa.edu/_services/studentHealthServices/faq.aspx']",1
Rhode Island College,http://www.ric.edu/healthservices/Pages,1,['http://www.ric.edu/healthservices/Pages/Available-Services.aspx'],1173,60.37,8.3,2,1,1,0,0,0,0,0.052,0.611,0.171,"['Fri, 17 Jul 2020 00:40:19 GMT']",-1,[],1
University of Rhode Island,https://web.uri.edu/healthservices,,,,,,,,,,,,,,,,,,,0
