University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
California State University Fresno,http://www.fresnostate.edu/studentaffairs/health,7,"['http://www.fresnostate.edu/studentaffairs/health/medical/sexual-health.html', 'http://www.fresnostate.edu/studentaffairs/health/medical/index.html', 'http://www.fresnostate.edu/studentaffairs/health/wellness/request-presentation.html', 'http://www.fresnostate.edu/studentaffairs/health/medical/pharmacy.html', 'http://www.fresnostate.edu/studentaffairs/health/documents/2015_2016_HealthPAWS_Application.pdf']",2086,70.65,6.14,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,0.058,0.597,0.179,"[-1, -1, -1, 'Tue, 03 Dec 2019 19:56:13 GMT', -1, 'Tue, 15 Aug 2017 16:39:34 GMT', 'Fri, 23 Jan 2015 20:33:35 GMT']",-1,[],1
California State University Fullerton,http://www.fullerton.edu/health,8,"['http://www.fullerton.edu/health/resources', 'http://www.fullerton.edu/health/services/family_pact/workshops.php', 'https://www.fullerton.edu/health/resources/', 'http://www.fullerton.edu/health/eligibility/', 'http://www.fullerton.edu/health/services/']",2714,59.92,9.34,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.503,0.054,"[-1, 'Wed, 15 Jul 2020 20:07:40 GMT', -1, 'Tue, 21 Mar 2017 16:57:37 GMT', -1, -1, -1, 'Wed, 22 Mar 2017 16:50:08 GMT']",1,"['http://www.fullerton.edu/health', 'http://www.fullerton.edu/health/services']",1
California State University East Bay,https://www.csueastbay.edu/shcs,7,"['https://www.csueastbay.edu/shcs/services/womens-health.html', 'https://www.csueastbay.edu/shcs/files/docs/executive-summary-2014.pdf', 'https://www.csueastbay.edu/shcs/files/docs/ncha-ii-web-spring-2018.PDF', 'https://www.csueastbay.edu/shcs/health-service-fee-adjustment.html']",12250,34.17,12.55,35,6,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,7,7,0.082,0.634,0.113,"[-1, 'Mon, 10 Aug 2020 05:01:18 GMT', 'Mon, 10 Aug 2020 05:01:12 GMT', 'Mon, 10 Aug 2020 05:01:15 GMT', 'Mon, 10 Aug 2020 05:01:18 GMT', 'Mon, 10 Aug 2020 05:01:17 GMT', -1]",1,"['https://www.csueastbay.edu/shcs', 'https://www.csueastbay.edu/shcs/services/womens-health.html']",1
California State University Long Beach,https://web.csulb.edu/divisions/students/shs,14,"['https://web.csulb.edu/divisions/students/shs/services/birth_control.html', 'https://web.csulb.edu/divisions/students/shs/services/reproductive_health.html', 'https://web.csulb.edu/divisions/students/shs/services/familypact.html', 'https://web.csulb.edu/divisions/students/shs/', 'https://web.csulb.edu/divisions/students/shs/wellness/outreach_presentations.html', 'https://web.csulb.edu/divisions/students/shs/services/primarycare.html', 'https://web.csulb.edu/divisions/students/shs/wellness/', 'http://web.csulb.edu/divisions/students/shs/make_appointments.html', 'https://web.csulb.edu/divisions/students/shs/faq.html', 'https://web.csulb.edu/divisions/students/shs/services/pharmacy.html', 'https://web.csulb.edu/divisions/students/shs/health_resources.html', 'https://web.csulb.edu/divisions/students/shs/wellness/programs/peer_educator.html', 'http://web.csulb.edu/divisions/students/shs/sensitive_exams.html']",12708,70.01,6.7,39,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0.039,0.485,0.198,"[-1, -1, -1, -1, -1, -1, -1, 'Fri, 09 Aug 2019 17:17:25 GMT', -1, -1, -1, -1, -1, -1]",0,['https://web.csulb.edu/divisions/students/shs'],1
California State University Los Angeles,https://www.calstatela.edu/studenthealthcenter,8,"['http://www.calstatela.edu/studenthealthcenter/safe/sexual-violence-and-misconduct', 'http://www.calstatela.edu/studenthealthcenter/safe/dating-and-domestic-violence', 'http://www.calstatela.edu/studenthealthcenter/safe/prevention', 'http://www.calstatela.edu/studenthealthcenter/hpec/guest-lectures', 'http://www.calstatela.edu/studenthealthcenter', 'http://www.calstatela.edu/studenthealthcenter/safe/options-survivors', 'http://www.calstatela.edu/studenthealthcenter/safe/survivor-assistance-student-health-center', 'http://www.calstatela.edu/studenthealthcenter/zika-virus-disease']",19429,66.87,8.04,54,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0.042,0.468,0.145,"[-1, -1, -1, -1, -1, -1, -1, -1]",0,['https://www.calstatela.edu/studenthealthcenter'],1
California State University Northridge,https://www.csun.edu/shc,3,"['https://www.csun.edu/shc/appointments/cancel.htm', 'https://www.csun.edu/shc/news/cdc-health-advisory', 'https://www.csun.edu/shc/assessment-and-evaluation']",3435,41.69,14.91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.002,0.423,0.105,"['Fri, 14 Aug 2020 23:55:53 GMT', 'Fri, 14 Aug 2020 23:55:55 GMT', 'Fri, 14 Aug 2020 23:55:56 GMT']",1,"['https://www.csun.edu/shc', 'https://www.csun.edu/shc/assessment-and-evaluation']",1
California State University Sacramento,https://www.csus.edu/student-life/health-counseling,6,"['https://www.csus.edu/student-life/health-counseling/sexual-violence-support/_internal/_documents/rights-and-options-for-victims-of-sexual-misconduct.pdf', 'https://www.csus.edu/student-life/health-counseling/pharmacy/', 'https://www.csus.edu/student-life/health-counseling/wellness-education/services.html', 'https://www.csus.edu/student-life/health-counseling/_internal/_documents/impact-statement-text-only.pdf']",1379,76.14,5.38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.007,0.5,0.111,"['Thu, 30 Jul 2020 00:07:59 GMT', 'Fri, 19 Jun 2020 21:58:49 GMT', -1, -1, 'Tue, 11 Aug 2020 22:42:25 GMT', 'Tue, 11 Aug 2020 22:42:26 GMT']",0,['https://www.csus.edu/student-life/health-counseling'],1
University of California Berkeley,https://uhs.berkeley.edu,24,"['https://uhs.berkeley.edu/news/birth-control-options-new-pharmacy-ruling', 'https://uhs.berkeley.edu/medical/primary-care/gynecology-services', 'https://uhs.berkeley.edu/sites/default/files/mirenaiud.pdf', 'https://uhs.berkeley.edu/medical/primary-care/gynecology-services/contraceptives-and-family-planning', 'https://uhs.berkeley.edu/medical/pharmacy/frequently-asked-questions', 'https://uhs.berkeley.edu/sites/default/files/birth-control_across_genders.pdf', 'https://uhs.berkeley.edu/medical/patient-handouts', 'https://uhs.berkeley.edu/after-hours', 'https://uhs.berkeley.edu/sites/default/files/thepatch.pdf', 'https://uhs.berkeley.edu/medical/pharmacy/pharmacies-east-bay', 'https://uhs.berkeley.edu/medical/primary-care/sexual-health-care-tang/get-protected-sexual-health-care-tang', 'https://uhs.berkeley.edu/medical/primary-care/gynecology-services/gynecological-care-and-screening', 'https://uhs.berkeley.edu/medical/primary-care/sexual-health-care-tang', 'https://uhs.berkeley.edu/sites/default/files/cervicalcancertesting.pdf', 'https://uhs.berkeley.edu/sites/default/files/syphilismsm-cdc-factsheet.pdf', 'https://uhs.berkeley.edu/sites/default/files/birthcontroloptions.pdf']",11946,68.24,7.86,178,31,11,0,1,0,4,3,1,0,0,0,0,3,0,4,0,0,0,5,7,0,1,5,0,1,0,1,0,6,0,0,0,0,0,0,0,5,4,0,0,2,1,50,32,0.079,0.525,0.182,"['Fri, 14 Aug 2020 23:56:27 GMT', 'Fri, 14 Aug 2020 23:18:48 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', -1, 'Fri, 14 Aug 2020 23:41:58 GMT', 'Fri, 14 Aug 2020 23:56:28 GMT', -1, 'Mon, 06 Jan 2020 06:46:54 GMT', 'Fri, 14 Aug 2020 23:41:37 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Fri, 14 Aug 2020 23:56:29 GMT', -1, 'Mon, 13 Jan 2020 22:16:10 GMT', 'Fri, 14 Aug 2020 23:56:31 GMT', 'Fri, 14 Aug 2020 23:56:31 GMT', 'Fri, 14 Aug 2020 23:56:32 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Fri, 14 Aug 2020 23:53:51 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT', 'Mon, 06 Jan 2020 06:46:54 GMT']",1,"['https://uhs.berkeley.edu', 'https://uhs.berkeley.edu/medical/primary-care/womens-health']",1
University of California Davis,https://shcs.ucdavis.edu,25,"['https://shcs.ucdavis.edu/topics/birth-control-contraception', 'https://shcs.ucdavis.edu/blog/archive/healthy-habits/nexplanon-right-you', 'https://shcs.ucdavis.edu/blog/archive/healthy-habits/iud-myths-busted', 'https://shcs.ucdavis.edu/topics/intrauterine-device-iud', 'https://shcs.ucdavis.edu/blog/archive/iud-updates-whats-new', 'https://shcs.ucdavis.edu/topics/missed-birth-control-pill-guidelines', 'https://shcs.ucdavis.edu/topics/nexplanon-implant', 'https://shcs.ucdavis.edu/ilovebirthcontrol', 'https://shcs.ucdavis.edu/topics/oral-contraceptives', 'https://shcs.ucdavis.edu/topics/alcohol', 'https://shcs.ucdavis.edu/blog/archive/know-facts-emergency-contraception', 'https://shcs.ucdavis.edu/topics/emergency-contraception-ec', 'https://shcs.ucdavis.edu/topics/depo-provera-shotinjectable', 'https://shcs.ucdavis.edu/topics/spermicides', 'https://shcs.ucdavis.edu/topics/diaphragm', 'https://shcs.ucdavis.edu/wellnesstogo', 'https://shcs.ucdavis.edu/topics/contraceptive-sponge', 'https://shcs.ucdavis.edu/topics/condom-external', 'https://shcs.ucdavis.edu/services/love-lab', 'https://shcs.ucdavis.edu/topics/cervical-cap', 'https://shcs.ucdavis.edu/topics/condom-internal', 'https://shcs.ucdavis.edu/services/womens-health-services', 'https://shcs.ucdavis.edu/blog/your-pelvic-health-important', 'https://shcs.ucdavis.edu/blog/archive/safer-sex-your-body-and-pleasure', 'https://shcs.ucdavis.edu/topics/sexually-transmitted-infections-sti']",26659,67.23,8.19,367,54,25,0,15,6,4,3,2,2,2,0,0,4,0,24,0,0,0,1,14,0,2,4,6,0,0,0,3,2,9,0,0,0,0,0,5,1,0,0,0,13,4,115,47,0.081,0.556,0.169,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://shcs.ucdavis.edu', 'https://shcs.ucdavis.edu/wellnesstogo']",1
University of California Irvine,https://shc.uci.edu,18,"['https://shc.uci.edu/services/pharmacy/online-birth-control-request', 'https://shc.uci.edu/services/pharmacy', 'https://shc.uci.edu/news/prescriptions-birth-control-are-now-available-online', 'https://shc.uci.edu/services/specialty-care', 'https://shc.uci.edu/services/online-medical-services', 'https://shc.uci.edu/people/diane-kennedy-msn-whnp-bc', 'https://shc.uci.edu/services/livehealth-online', 'https://shc.uci.edu/services/primary-care', 'https://shc.uci.edu/services/online-sti-screening-program', 'https://shc.uci.edu/sites/default/files/docs/OptumRx_Premium_Standard_070118_final_0.pdf', 'https://shc.uci.edu/sites/default/files/docs/Advance%20Directive%20CHA%20Form%203-1%200317.pdf', 'https://shc.uci.edu/sites/default/files/docs/10Irvine-Undergrad-revised-final11272018.pdf', 'https://shc.uci.edu/faq']",11568,57.57,9.38,32,21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0.045,0.61,0.094,"['Fri, 14 Aug 2020 23:36:13 GMT', 'Fri, 14 Aug 2020 23:38:21 GMT', 'Sat, 15 Aug 2020 00:05:34 GMT', 'Sat, 15 Aug 2020 00:04:47 GMT', 'Fri, 14 Aug 2020 23:41:15 GMT', 'Tue, 29 Oct 2019 18:39:55 GMT', 'Sat, 15 Aug 2020 00:05:36 GMT', 'Sat, 15 Aug 2020 00:05:37 GMT', 'Fri, 14 Aug 2020 23:03:24 GMT', 'Sat, 15 Aug 2020 00:05:39 GMT', 'Mon, 20 Jul 2020 17:17:03 GMT', 'Thu, 18 Oct 2018 19:02:30 GMT', 'Thu, 22 Feb 2018 21:07:15 GMT', 'Thu, 22 Feb 2018 21:07:16 GMT', 'Thu, 27 Jun 2019 21:17:33 GMT', 'Tue, 18 Dec 2018 17:44:42 GMT', 'Fri, 14 Aug 2020 23:13:36 GMT', 'Thu, 22 Feb 2018 21:07:16 GMT']",1,"['https://shc.uci.edu', 'https://shc.uci.edu/faq']",1
University of California Los Angeles,https://www.studenthealth.ucla.edu,10,"['https://www.studenthealth.ucla.edu/services/womens-health', 'https://www.studenthealth.ucla.edu/service/pharmacy', 'https://www.studenthealth.ucla.edu/services/primary-care', 'https://www.studenthealth.ucla.edu/services/asap-clinic', 'https://www.studenthealth.ucla.edu/fees', 'https://www.studenthealth.ucla.edu/services', 'https://www.studenthealth.ucla.edu/services/lab-services', 'https://www.studenthealth.ucla.edu/services/prep-clinic', 'https://www.studenthealth.ucla.edu/insurance/bruincare', 'https://www.studenthealth.ucla.edu/outreach-and-supply-requests']",7404,71.01,6.52,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0.015,0.629,0.095,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://www.studenthealth.ucla.edu', 'https://www.studenthealth.ucla.edu/services']",1
University of California Riverside,https://studenthealth.ucr.edu,2,"['https://studenthealth.ucr.edu/preventive-care-disease-management', 'https://studenthealth.ucr.edu/highlander-care']",904,73.68,5.83,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.013,0.461,0.299,"['Fri, 14 Aug 2020 21:55:44 GMT', 'Fri, 14 Aug 2020 21:05:44 GMT']",1,"['https://studenthealth.ucr.edu', 'https://studenthealth.ucr.edu/highlander-care']",1
University of California San Diego,https://wellness.ucsd.edu/studenthealth/Pages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of California Santa Barbara,http://studenthealth.sa.ucsb.edu,21,"['http://studenthealth.sa.ucsb.edu/medical-services/reproductiveandsexualhealth', 'http://studenthealth.sa.ucsb.edu/medical-services/reproductiveandsexualhealth/convenient-access-to-birth-control', 'http://studenthealth.sa.ucsb.edu/', 'http://studenthealth.sa.ucsb.edu/insurance/gap', 'http://studenthealth.sa.ucsb.edu/pharmacy-services', 'http://studenthealth.sa.ucsb.edu/docs/default-source/default-document-library/price-comparison-immunization-price-list_20180927.pdf?sfvrsn=0', 'http://studenthealth.sa.ucsb.edu/docs/default-source/Healthcare-Services/advice-nurse-handouts/plan-b.pdf%3Fsfvrsn%3D2', 'https://studenthealth.sa.ucsb.edu/docs/default-source/2019-2020-insurance/price-comparison-immunization-price-list_20190409.pdf?sfvrsn=295ff4ab_0', 'https://studenthealth.sa.ucsb.edu/docs/default-source/default-document-library/travel-products-at-ucsb-pharmacy.pdf?sfvrsn=0', 'https://studenthealth.sa.ucsb.edu/docs/default-source/Travel/travel-otc-form.pdf?sfvrsn=0', 'http://studenthealth.sa.ucsb.edu/medical-services/reproductiveandsexualhealth/hiv-prep', 'https://studenthealth.sa.ucsb.edu/docs/default-source/default-document-library/zika-and-women-s-health-dr-toro.pdf?sfvrsn=0', 'http://studenthealth.sa.ucsb.edu/health-topics/hiv-and-aids']",347251,66.61,7.04,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0.046,0.582,0.183,"[-1, -1, -1, -1, -1, 'Tue, 02 Aug 2016 20:54:57 GMT', 'Fri, 28 Sep 2018 14:46:42 GMT', 'Wed, 14 Sep 2016 19:38:07 GMT', 'Fri, 31 Oct 2014 15:42:35 GMT', 'Thu, 27 Feb 2020 19:49:51 GMT', 'Tue, 09 Apr 2019 20:58:34 GMT', 'Fri, 25 May 2018 18:42:07 GMT', 'Tue, 10 May 2016 21:27:06 GMT', 'Wed, 11 Jul 2018 18:23:25 GMT', 'Thu, 05 May 2016 19:03:23 GMT', 'Wed, 12 Feb 2020 20:46:30 GMT', -1, -1, 'Mon, 23 May 2016 22:11:41 GMT', 'Mon, 23 May 2016 22:11:16 GMT', -1]",0,['http://studenthealth.sa.ucsb.edu'],1
University of California Santa Cruz,https://healthcenter.ucsc.edu,20,"['https://healthcenter.ucsc.edu/services/birthcontrol.html', 'https://healthcenter.ucsc.edu/pharmacy/faq/contraceptives.html', 'https://healthcenter.ucsc.edu/forms/student-handbook/hc-1029-implantable-contraception---nexplanon.pdf', 'https://healthcenter.ucsc.edu/wellness/sex.html', 'https://healthcenter.ucsc.edu/pharmacy/faq/emergency-contraception.html', 'https://healthcenter.ucsc.edu/', 'https://healthcenter.ucsc.edu/information/get-involved.html', 'https://healthcenter.ucsc.edu/pharmacy/faq/index.html', 'https://healthcenter.ucsc.edu/information/common-reasons.html', 'https://healthcenter.ucsc.edu/pharmacy/services.html', 'https://healthcenter.ucsc.edu/pharmacy/', 'https://healthcenter.ucsc.edu/forms/student-handbook/HC-745-Vaginal-Contraceptive-Ring.pdf', 'https://healthcenter.ucsc.edu/information/index.html']",6463,74.04,5.97,80,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,1,1,0,0,0,2,0,0,0,0,0,1,0,4,4,0,0,1,0,12,6,0.091,0.585,0.116,"[-1, -1, 'Thu, 28 May 2020 20:49:48 GMT', 'Wed, 24 Jun 2020 19:03:43 GMT', 'Tue, 23 Jun 2020 20:12:49 GMT', -1, 'Tue, 30 Jun 2020 19:32:25 GMT', -1, -1, -1, 'Tue, 23 Jun 2020 20:12:50 GMT', -1, 'Wed, 24 Jun 2020 19:03:43 GMT', -1, -1, -1, 'Tue, 23 Jun 2020 20:12:49 GMT', 'Tue, 23 Jun 2020 20:12:50 GMT', 'Tue, 23 Jun 2020 20:12:50 GMT', -1]",0,['https://healthcenter.ucsc.edu'],1
California State University Maritime Academy,https://www.csum.edu/web/health-services,2,"['https://www.csum.edu/web/health-services/womens-health.html', 'http://www.csum.edu/web/health-services/medical-services/']",1753,57.92,9.45,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0.06,0.623,0.09,"['Thu, 13 Aug 2020 20:38:24 GMT', 'Thu, 13 Aug 2020 20:38:09 GMT']",1,"['https://www.csum.edu/web/health-services', 'https://www.csum.edu/web/health-services/womens-health.html']",1
Humboldt State University,https://wellbeing.humboldt.edu,20,"['https://wellbeing.humboldt.edu/sexual-health', 'https://wellbeing.humboldt.edu/nursing-consult', 'https://wellbeing.humboldt.edu/sites/default/files/health/hsu_peerhealth_patientsatisfaction2018.pdf', 'https://wellbeing.humboldt.edu/pharmacy', 'https://wellbeing.humboldt.edu/ciy-skill-shops', 'https://wellbeing.humboldt.edu/health-links', 'https://wellbeing.humboldt.edu/sites/default/files/health/hsuhealthiertogether_flyer.pdf', 'https://wellbeing.humboldt.edu/vending-machines', 'https://wellbeing.humboldt.edu/health-faqs', 'https://wellbeing.humboldt.edu/welcomesyou', 'https://wellbeing.humboldt.edu/sites/default/files/health/IMMUNIZATION%20PRICE%20LIST%20081616.pdf', 'https://wellbeing.humboldt.edu/sites/default/files/health/PrEP%20for%20transgender%20women.pdf', 'https://wellbeing.humboldt.edu/sensitive-exams', 'https://wellbeing.humboldt.edu/data-strategic-planning']",15271,44.15,13.71,45,15,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,8,6,0.043,0.565,0.135,"[-1, -1, 'Thu, 30 Jul 2020 00:54:35 GMT', 'Thu, 30 Jul 2020 00:54:40 GMT', 'Thu, 30 Jul 2020 00:54:38 GMT', -1, -1, -1, 'Thu, 30 Jul 2020 00:54:44 GMT', 'Thu, 30 Jul 2020 00:54:39 GMT', -1, -1, -1, -1, 'Thu, 30 Jul 2020 00:54:30 GMT', 'Thu, 30 Jul 2020 00:54:41 GMT', 'Thu, 30 Jul 2020 00:54:36 GMT', 'Thu, 30 Jul 2020 00:54:32 GMT', -1, -1]",1,"['https://wellbeing.humboldt.edu', 'https://wellbeing.humboldt.edu/health-faqs']",1
San Diego State University,https://sa.sdsu.edu/student-health-services,3,"['https://sa.sdsu.edu/student-health-services/services/after-hours-care', 'https://sa.sdsu.edu/student-health-services/services', 'https://sa.sdsu.edu/student-health-services/new-students']",2260,79.36,4.77,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.686,0.128,"[-1, -1, -1]",1,"['https://sa.sdsu.edu/student-health-services', 'https://sa.sdsu.edu/student-health-services/services']",1
San Francisco State University,https://health.sfsu.edu,14,"['https://health.sfsu.edu/birth-control-and-sexual-health', 'https://health.sfsu.edu/content/appointments', 'https://health.sfsu.edu/content/family-pact', 'https://health.sfsu.edu/content/shs-services', 'https://health.sfsu.edu/shs-advice-students', 'https://health.sfsu.edu/over-counter-medication', 'https://health.sfsu.edu/sti-or-hiv-testing', 'https://health.sfsu.edu/content/pharmacy-frequently-asked-questions', 'https://health.sfsu.edu/content/new-student-frequently-asked-questions', 'https://health.sfsu.edu/content/about-student-health-services', 'https://health.sfsu.edu/content/womens-services', 'https://health.sfsu.edu/content/women-who-have-sex-women', 'https://health.sfsu.edu/content/financial-information']",12691,77.57,5.47,109,41,4,0,0,0,3,2,2,0,0,0,0,3,0,0,0,0,0,11,13,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,8,0,2,2,0.101,0.575,0.135,"['Fri, 14 Aug 2020 23:47:57 GMT', 'Fri, 14 Aug 2020 23:40:58 GMT', 'Sat, 15 Aug 2020 00:11:33 GMT', 'Sat, 15 Aug 2020 00:11:33 GMT', 'Sat, 15 Aug 2020 00:11:34 GMT', 'Sat, 15 Aug 2020 00:11:34 GMT', 'Sat, 15 Aug 2020 00:11:35 GMT', 'Sat, 15 Aug 2020 00:11:35 GMT', 'Sat, 15 Aug 2020 00:05:33 GMT', 'Fri, 14 Aug 2020 23:44:29 GMT', 'Fri, 14 Aug 2020 23:47:57 GMT', 'Sat, 15 Aug 2020 00:11:36 GMT', 'Wed, 18 Dec 2019 04:59:22 GMT', 'Sat, 15 Aug 2020 00:11:37 GMT']",1,"['https://health.sfsu.edu', 'https://health.sfsu.edu/birth-control-and-sexual-health']",1
San Jose State University,https://www.sjsu.edu/studenthealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Sonoma State University,https://health.sonoma.edu,11,"['http://health.sonoma.edu/services/appointments/reproductive-health/birth-control', 'http://health.sonoma.edu/services/appointments/womens-health/emergency-contraception', 'http://health.sonoma.edu/services/appointments/reproductive-health', 'http://health.sonoma.edu/services/appointments/reproductive-health/reproductive-health-exampap-smear', 'http://health.sonoma.edu/services/appointments/womens-health/pregnancy-testing', 'http://health.sonoma.edu/shac/activities-and-accomplishments', 'https://health.sonoma.edu/faq/what-campus-healthcare-services-are-available-my-student', 'https://health.sonoma.edu/about/consumer-information/catalog']",4543,65.55,7.83,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,7,1,2,2,0.075,0.658,0.113,"['Sat, 15 Aug 2020 00:11:43 GMT', 'Sat, 15 Aug 2020 00:11:44 GMT', 'Sat, 15 Aug 2020 00:11:46 GMT', 'Sat, 15 Aug 2020 00:11:48 GMT', 'Sat, 15 Aug 2020 00:11:49 GMT', 'Sat, 15 Aug 2020 00:11:51 GMT', 'Fri, 12 Jun 2020 16:43:13 GMT', 'Sat, 15 Aug 2020 00:11:53 GMT', 'Mon, 25 Mar 2019 20:01:07 GMT', 'Sat, 15 Aug 2020 00:11:54 GMT', 'Sat, 15 Aug 2020 00:11:56 GMT']",2,"['https://health.sonoma.edu', 'https://health.sonoma.edu/services', 'https://health.sonoma.edu/services/appointments/reproductive-health/reproductive-health-exampap-smear']",1
